COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	44
COG0002	N-acetyl-gamma-glutamylphosphate reductase	41
COG0003	Anion-transporting ATPase, ArsA/GET3 family	21
COG0004	Ammonia channel protein AmtB	80
COG0005	Purine nucleoside phosphorylase	30
COG0006	Xaa-Pro aminopeptidase	74
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	47
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	108
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	52
COG0010	Arginase family enzyme	30
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	10
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	44
COG0013	Alanyl-tRNA synthetase	77
COG0014	Gamma-glutamyl phosphate reductase	43
COG0015	Adenylosuccinate lyase	40
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	39
COG0017	Aspartyl/asparaginyl-tRNA synthetase	28
COG0018	Arginyl-tRNA synthetase	50
COG0019	Diaminopimelate decarboxylase	80
COG0020	Undecaprenyl pyrophosphate synthase	49
COG0021	Transketolase	71
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	28
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	21
COG0024	Methionine aminopeptidase	41
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	38
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	19
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	40
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	124
COG0029	Aspartate oxidase	46
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	44
COG0031	Cysteine synthase	76
COG0033	Phosphoglucomutase	27
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	46
COG0035	Uracil phosphoribosyltransferase	27
COG0036	Pentose-5-phosphate-3-epimerase	34
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	69
