COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	103
COG0002	N-acetyl-gamma-glutamylphosphate reductase	45
COG0003	Anion-transporting ATPase, ArsA/GET3 family	86
COG0004	Ammonia channel protein AmtB	80
COG0005	Purine nucleoside phosphorylase	63
COG0006	Xaa-Pro aminopeptidase	145
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	36
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	115
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	75
COG0010	Arginase family enzyme	81
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	19
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	100
COG0013	Alanyl-tRNA synthetase	136
COG0014	Gamma-glutamyl phosphate reductase	35
COG0015	Adenylosuccinate lyase	92
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	97
COG0017	Aspartyl/asparaginyl-tRNA synthetase	203
COG0018	Arginyl-tRNA synthetase	120
COG0019	Diaminopimelate decarboxylase	66
COG0020	Undecaprenyl pyrophosphate synthase	88
COG0021	Transketolase	41
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	67
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	33
COG0024	Methionine aminopeptidase	91
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	105
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	47
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	6
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	197
COG0029	Aspartate oxidase	27
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	82
COG0031	Cysteine synthase	84
COG0033	Phosphoglucomutase	6
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	78
COG0035	Uracil phosphoribosyltransferase	4
COG0036	Pentose-5-phosphate-3-epimerase	72
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	76
COG0038	H+/Cl- antiporter ClcA	91
COG0039	Malate/lactate dehydrogenase	74
COG0040	ATP phosphoribosyltransferase	35
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	55
COG0042	tRNA-dihydrouridine synthase	14
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	103
COG0044	Dihydroorotase or related cyclic amidohydrolase	85
COG0045	Succinyl-CoA synthetase, beta subunit	70
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	77
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	65
COG0048	Ribosomal protein S12	68
COG0049	Ribosomal protein S7	74
COG0050	Translation elongation factor EF-Tu, a GTPase	54
COG0051	Ribosomal protein S10	60
COG0052	Ribosomal protein S2	74
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	45
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	52
COG0055	FoF1-type ATP synthase, beta subunit	32
COG0056	FoF1-type ATP synthase, alpha subunit	30
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	79
COG0058	Glucan phosphorylase	41
COG0059	Ketol-acid reductoisomerase	34
COG0060	Isoleucyl-tRNA synthetase	165
COG0061	NAD kinase	83
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	54
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	69
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	40
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	71
COG0066	3-isopropylmalate dehydratase small subunit	56
COG0067	Glutamate synthase domain 1	20
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	18
COG0069	Glutamate synthase domain 2	27
COG0070	Glutamate synthase domain 3	21
COG0071	Molecular chaperone IbpA, HSP20 family	135
COG0072	Phenylalanyl-tRNA synthetase beta subunit	108
COG0073	tRNA-binding EMAP/Myf domain	82
COG0074	Succinyl-CoA synthetase, alpha subunit	62
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	81
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	66
COG0077	Prephenate dehydratase	43
