COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	122
COG0002	N-acetyl-gamma-glutamylphosphate reductase	84
COG0003	Anion-transporting ATPase, ArsA/GET3 family	99
COG0004	Ammonia channel protein AmtB	126
COG0005	Purine nucleoside phosphorylase	68
COG0006	Xaa-Pro aminopeptidase	177
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	73
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	223
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	100
COG0010	Arginase family enzyme	75
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	7
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	83
COG0013	Alanyl-tRNA synthetase	139
COG0014	Gamma-glutamyl phosphate reductase	61
COG0015	Adenylosuccinate lyase	115
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	84
COG0017	Aspartyl/asparaginyl-tRNA synthetase	15
COG0018	Arginyl-tRNA synthetase	111
COG0019	Diaminopimelate decarboxylase	117
COG0020	Undecaprenyl pyrophosphate synthase	94
COG0021	Transketolase	111
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	176
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	5
COG0024	Methionine aminopeptidase	103
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	46
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	84
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	37
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	273
COG0029	Aspartate oxidase	91
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	95
COG0031	Cysteine synthase	161
COG0033	Phosphoglucomutase	24
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	109
COG0035	Uracil phosphoribosyltransferase	31
COG0036	Pentose-5-phosphate-3-epimerase	77
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	115
COG0038	H+/Cl- antiporter ClcA	28
COG0039	Malate/lactate dehydrogenase	84
COG0040	ATP phosphoribosyltransferase	64
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	78
COG0042	tRNA-dihydrouridine synthase	93
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	37
COG0044	Dihydroorotase or related cyclic amidohydrolase	164
COG0045	Succinyl-CoA synthetase, beta subunit	99
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	128
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	84
COG0048	Ribosomal protein S12	66
COG0049	Ribosomal protein S7	68
COG0050	Translation elongation factor EF-Tu, a GTPase	118
COG0051	Ribosomal protein S10	67
COG0052	Ribosomal protein S2	85
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	101
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	70
COG0055	FoF1-type ATP synthase, beta subunit	92
COG0056	FoF1-type ATP synthase, alpha subunit	97
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	109
COG0058	Glucan phosphorylase	114
COG0059	Ketol-acid reductoisomerase	93
COG0060	Isoleucyl-tRNA synthetase	136
COG0061	NAD kinase	74
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	72
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	91
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	108
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	81
COG0066	3-isopropylmalate dehydratase small subunit	66
COG0067	Glutamate synthase domain 1	71
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	38
COG0069	Glutamate synthase domain 2	90
COG0070	Glutamate synthase domain 3	57
COG0071	Molecular chaperone IbpA, HSP20 family	183
COG0072	Phenylalanyl-tRNA synthetase beta subunit	114
COG0073	tRNA-binding EMAP/Myf domain	107
COG0074	Succinyl-CoA synthetase, alpha subunit	93
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	70
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	85
COG0077	Prephenate dehydratase	74
COG0078	Ornithine carbamoyltransferase	99
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	130
COG0080	Ribosomal protein L11	61
COG0081	Ribosomal protein L1	74
COG0082	Chorismate synthase	80
COG0083	Homoserine kinase	24
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	112
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	160
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	148
COG0087	Ribosomal protein L3	83
COG0088	Ribosomal protein L4	74
COG0089	Ribosomal protein L23	60
COG0090	Ribosomal protein L2	71
COG0091	Ribosomal protein L22	60
COG0092	Ribosomal protein S3	77
COG0093	Ribosomal protein L14	65
COG0094	Ribosomal protein L5	72
COG0095	Lipoate-protein ligase A	21
COG0096	Ribosomal protein S8	63
COG0097	Ribosomal protein L6P/L9E	71
COG0098	Ribosomal protein S5	75
COG0099	Ribosomal protein S13	63
COG0100	Ribosomal protein S11	60
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	91
COG0102	Ribosomal protein L13	68
COG0103	Ribosomal protein S9	69
COG0104	Adenylosuccinate synthase	94
COG0105	Nucleoside diphosphate kinase	66
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	66
COG0107	Imidazole glycerol phosphate synthase subunit HisF	83
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	74
COG0109	Polyprenyltransferase (heme O synthase)	84
COG0110	Acetyltransferase (isoleucine patch superfamily)	91
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	160
COG0112	Glycine/serine hydroxymethyltransferase	95
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	89
COG0114	Fumarate hydratase class II	77
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	192
COG0116	23S rRNA G2445 N2-methylase RlmL	26
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	66
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	74
COG0119	Isopropylmalate/homocitrate/citramalate synthases	186
COG0120	Ribose 5-phosphate isomerase	35
COG0121	Predicted glutamine amidotransferase	9
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	93
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	90
COG0124	Histidyl-tRNA synthetase	97
COG0125	Thymidylate kinase	84
COG0126	3-phosphoglycerate kinase	95
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	75
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	91
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	123
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	84
COG0131	Imidazoleglycerol phosphate dehydratase HisB	67
COG0132	Dethiobiotin synthetase	44
COG0133	Tryptophan synthase beta chain	99
COG0134	Indole-3-glycerol phosphate synthase	66
COG0135	Phosphoribosylanthranilate isomerase	69
COG0136	Aspartate-semialdehyde dehydrogenase	100
COG0137	Argininosuccinate synthase	83
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	111
COG0139	Phosphoribosyl-AMP cyclohydrolase	58
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	37
COG0141	Histidinol dehydrogenase	73
COG0142	Geranylgeranyl pyrophosphate synthase	157
COG0143	Methionyl-tRNA synthetase	118
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	107
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	83
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	78
COG0147	Anthranilate/para-aminobenzoate synthases component I	141
COG0148	Enolase	93
COG0149	Triosephosphate isomerase	75
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	91
COG0151	Phosphoribosylamine-glycine ligase	93
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	77
COG0153	Galactokinase	50
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	325
COG0155	Sulfite reductase, beta subunit (hemoprotein)	71
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	113
COG0157	Nicotinate-nucleotide pyrophosphorylase	71
COG0158	Fructose-1,6-bisphosphatase	19
COG0159	Tryptophan synthase alpha chain	76
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	74
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	118
COG0162	Tyrosyl-tRNA synthetase	95
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	19
COG0164	Ribonuclease HII	80
COG0165	Argininosuccinate lyase	80
COG0166	Glucose-6-phosphate isomerase	103
COG0167	Dihydroorotate dehydrogenase	129
COG0168	Trk-type K+ transport system, membrane component	68
COG0169	Shikimate 5-dehydrogenase	81
COG0170	Dolichol kinase	3
