COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	244
COG0002	N-acetyl-gamma-glutamylphosphate reductase	173
COG0003	Anion-transporting ATPase, ArsA/GET3 family	25
COG0004	Ammonia channel protein AmtB	311
COG0005	Purine nucleoside phosphorylase	83
COG0006	Xaa-Pro aminopeptidase	254
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	122
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	425
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	161
COG0010	Arginase family enzyme	177
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	2
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	232
COG0013	Alanyl-tRNA synthetase	465
COG0014	Gamma-glutamyl phosphate reductase	195
COG0015	Adenylosuccinate lyase	193
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	204
COG0017	Aspartyl/asparaginyl-tRNA synthetase	121
COG0018	Arginyl-tRNA synthetase	236
COG0019	Diaminopimelate decarboxylase	245
COG0020	Undecaprenyl pyrophosphate synthase	169
COG0021	Transketolase	382
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	307
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	23
COG0024	Methionine aminopeptidase	188
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	23
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	139
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	53
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	601
COG0029	Aspartate oxidase	166
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	134
COG0031	Cysteine synthase	326
COG0033	Phosphoglucomutase	53
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	219
COG0035	Uracil phosphoribosyltransferase	60
COG0036	Pentose-5-phosphate-3-epimerase	170
