COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	604
COG0002	N-acetyl-gamma-glutamylphosphate reductase	236
COG0003	Anion-transporting ATPase, ArsA/GET3 family	169
COG0004	Ammonia channel protein AmtB	293
COG0005	Purine nucleoside phosphorylase	272
COG0006	Xaa-Pro aminopeptidase	779
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	120
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	407
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	162
COG0010	Arginase family enzyme	335
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	16
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	240
COG0013	Alanyl-tRNA synthetase	406
COG0014	Gamma-glutamyl phosphate reductase	114
COG0015	Adenylosuccinate lyase	366
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	217
COG0017	Aspartyl/asparaginyl-tRNA synthetase	130
COG0018	Arginyl-tRNA synthetase	304
COG0019	Diaminopimelate decarboxylase	279
COG0020	Undecaprenyl pyrophosphate synthase	235
COG0021	Transketolase	393
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	688
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	32
COG0024	Methionine aminopeptidase	262
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	152
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	110
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	7
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	1542
COG0029	Aspartate oxidase	227
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	189
COG0031	Cysteine synthase	468
COG0033	Phosphoglucomutase	55
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	279
COG0035	Uracil phosphoribosyltransferase	110
COG0036	Pentose-5-phosphate-3-epimerase	190
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	103
COG0038	H+/Cl- antiporter ClcA	160
COG0039	Malate/lactate dehydrogenase	227
COG0040	ATP phosphoribosyltransferase	140
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	155
COG0042	tRNA-dihydrouridine synthase	170
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	367
COG0044	Dihydroorotase or related cyclic amidohydrolase	585
COG0045	Succinyl-CoA synthetase, beta subunit	277
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	319
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	173
COG0048	Ribosomal protein S12	153
COG0049	Ribosomal protein S7	173
COG0050	Translation elongation factor EF-Tu, a GTPase	487
COG0051	Ribosomal protein S10	155
COG0052	Ribosomal protein S2	166
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	342
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	127
COG0055	FoF1-type ATP synthase, beta subunit	268
COG0056	FoF1-type ATP synthase, alpha subunit	261
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	267
COG0058	Glucan phosphorylase	275
COG0059	Ketol-acid reductoisomerase	198
COG0060	Isoleucyl-tRNA synthetase	427
COG0061	NAD kinase	179
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	88
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	98
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	290
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	390
