COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	631
COG0002	N-acetyl-gamma-glutamylphosphate reductase	442
COG0003	Anion-transporting ATPase, ArsA/GET3 family	179
COG0004	Ammonia channel protein AmtB	926
COG0005	Purine nucleoside phosphorylase	470
COG0006	Xaa-Pro aminopeptidase	638
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	266
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	1286
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	487
COG0010	Arginase family enzyme	343
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	48
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	642
COG0013	Alanyl-tRNA synthetase	1102
COG0014	Gamma-glutamyl phosphate reductase	462
COG0015	Adenylosuccinate lyase	591
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	596
COG0017	Aspartyl/asparaginyl-tRNA synthetase	432
COG0018	Arginyl-tRNA synthetase	884
COG0019	Diaminopimelate decarboxylase	833
COG0020	Undecaprenyl pyrophosphate synthase	437
COG0021	Transketolase	621
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	494
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	95
COG0024	Methionine aminopeptidase	592
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	183
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	168
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	174
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	1329
COG0029	Aspartate oxidase	470
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	407
COG0031	Cysteine synthase	772
COG0033	Phosphoglucomutase	227
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	667
COG0035	Uracil phosphoribosyltransferase	184
COG0036	Pentose-5-phosphate-3-epimerase	420
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	584
COG0038	H+/Cl- antiporter ClcA	269
COG0039	Malate/lactate dehydrogenase	417
COG0040	ATP phosphoribosyltransferase	333
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	263
COG0042	tRNA-dihydrouridine synthase	751
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	379
COG0044	Dihydroorotase or related cyclic amidohydrolase	712
COG0045	Succinyl-CoA synthetase, beta subunit	402
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	811
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	347
COG0048	Ribosomal protein S12	379
COG0049	Ribosomal protein S7	405
COG0050	Translation elongation factor EF-Tu, a GTPase	951
COG0051	Ribosomal protein S10	340
COG0052	Ribosomal protein S2	458
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	587
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	273
COG0055	FoF1-type ATP synthase, beta subunit	849
COG0056	FoF1-type ATP synthase, alpha subunit	845
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	827
COG0058	Glucan phosphorylase	1002
COG0059	Ketol-acid reductoisomerase	437
COG0060	Isoleucyl-tRNA synthetase	1394
COG0061	NAD kinase	315
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	178
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	335
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	721
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	715
COG0066	3-isopropylmalate dehydratase small subunit	325
COG0067	Glutamate synthase domain 1	448
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	464
COG0069	Glutamate synthase domain 2	665
COG0070	Glutamate synthase domain 3	348
COG0071	Molecular chaperone IbpA, HSP20 family	437
COG0072	Phenylalanyl-tRNA synthetase beta subunit	891
COG0073	tRNA-binding EMAP/Myf domain	421
COG0074	Succinyl-CoA synthetase, alpha subunit	349
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	367
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	201
COG0077	Prephenate dehydratase	384
COG0078	Ornithine carbamoyltransferase	524
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	719
COG0080	Ribosomal protein L11	401
COG0081	Ribosomal protein L1	420
COG0082	Chorismate synthase	430
COG0083	Homoserine kinase	82
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	661
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	1910
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	1458
COG0087	Ribosomal protein L3	479
COG0088	Ribosomal protein L4	405
COG0089	Ribosomal protein L23	284
COG0090	Ribosomal protein L2	615
COG0091	Ribosomal protein L22	347
COG0092	Ribosomal protein S3	456
COG0093	Ribosomal protein L14	383
COG0094	Ribosomal protein L5	408
COG0095	Lipoate-protein ligase A	126
COG0096	Ribosomal protein S8	376
COG0097	Ribosomal protein L6P/L9E	476
COG0098	Ribosomal protein S5	448
COG0099	Ribosomal protein S13	363
COG0100	Ribosomal protein S11	405
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	367
COG0102	Ribosomal protein L13	381
COG0103	Ribosomal protein S9	362
COG0104	Adenylosuccinate synthase	660
COG0105	Nucleoside diphosphate kinase	368
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	310
COG0107	Imidazole glycerol phosphate synthase subunit HisF	466
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	326
COG0109	Polyprenyltransferase (heme O synthase)	212
COG0110	Acetyltransferase (isoleucine patch superfamily)	571
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	779
COG0112	Glycine/serine hydroxymethyltransferase	758
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	372
COG0114	Fumarate hydratase class II	258
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	836
COG0116	23S rRNA G2445 N2-methylase RlmL	327
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	240
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	396
COG0119	Isopropylmalate/homocitrate/citramalate synthases	1332
COG0120	Ribose 5-phosphate isomerase	154
COG0121	Predicted glutamine amidotransferase	114
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	138
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	374
COG0124	Histidyl-tRNA synthetase	749
