COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	182
COG0002	N-acetyl-gamma-glutamylphosphate reductase	71
COG0003	Anion-transporting ATPase, ArsA/GET3 family	27
COG0004	Ammonia channel protein AmtB	118
COG0005	Purine nucleoside phosphorylase	80
COG0006	Xaa-Pro aminopeptidase	153
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	79
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	168
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	83
COG0010	Arginase family enzyme	87
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	8
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	89
COG0013	Alanyl-tRNA synthetase	146
COG0014	Gamma-glutamyl phosphate reductase	68
COG0015	Adenylosuccinate lyase	103
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	79
COG0017	Aspartyl/asparaginyl-tRNA synthetase	80
COG0018	Arginyl-tRNA synthetase	120
COG0019	Diaminopimelate decarboxylase	119
COG0020	Undecaprenyl pyrophosphate synthase	70
COG0021	Transketolase	91
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	164
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	20
COG0024	Methionine aminopeptidase	116
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	59
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	23
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	7
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	306
COG0029	Aspartate oxidase	88
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	57
COG0031	Cysteine synthase	151
COG0033	Phosphoglucomutase	13
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	110
COG0035	Uracil phosphoribosyltransferase	28
COG0036	Pentose-5-phosphate-3-epimerase	73
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	91
COG0038	H+/Cl- antiporter ClcA	36
COG0039	Malate/lactate dehydrogenase	73
COG0040	ATP phosphoribosyltransferase	58
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	47
COG0042	tRNA-dihydrouridine synthase	82
