COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	258
COG0002	N-acetyl-gamma-glutamylphosphate reductase	123
COG0003	Anion-transporting ATPase, ArsA/GET3 family	126
COG0004	Ammonia channel protein AmtB	245
COG0005	Purine nucleoside phosphorylase	104
COG0006	Xaa-Pro aminopeptidase	276
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	98
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	218
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	98
COG0010	Arginase family enzyme	131
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	16
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	133
COG0013	Alanyl-tRNA synthetase	283
COG0014	Gamma-glutamyl phosphate reductase	92
COG0015	Adenylosuccinate lyase	194
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	125
COG0017	Aspartyl/asparaginyl-tRNA synthetase	52
COG0018	Arginyl-tRNA synthetase	185
COG0019	Diaminopimelate decarboxylase	170
COG0020	Undecaprenyl pyrophosphate synthase	148
COG0021	Transketolase	284
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	396
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	8
COG0024	Methionine aminopeptidase	103
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	125
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	80
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	3
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	737
COG0029	Aspartate oxidase	110
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	102
COG0031	Cysteine synthase	304
COG0033	Phosphoglucomutase	93
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	159
COG0035	Uracil phosphoribosyltransferase	52
COG0036	Pentose-5-phosphate-3-epimerase	110
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	87
COG0038	H+/Cl- antiporter ClcA	124
COG0039	Malate/lactate dehydrogenase	127
COG0040	ATP phosphoribosyltransferase	86
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	92
COG0042	tRNA-dihydrouridine synthase	108
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	103
COG0044	Dihydroorotase or related cyclic amidohydrolase	259
COG0045	Succinyl-CoA synthetase, beta subunit	188
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	215
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	98
COG0048	Ribosomal protein S12	73
COG0049	Ribosomal protein S7	70
COG0050	Translation elongation factor EF-Tu, a GTPase	216
COG0051	Ribosomal protein S10	64
COG0052	Ribosomal protein S2	110
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	169
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	70
COG0055	FoF1-type ATP synthase, beta subunit	196
COG0056	FoF1-type ATP synthase, alpha subunit	206
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	184
COG0058	Glucan phosphorylase	196
COG0059	Ketol-acid reductoisomerase	124
COG0060	Isoleucyl-tRNA synthetase	270
COG0061	NAD kinase	91
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	74
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	98
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	162
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	202
COG0066	3-isopropylmalate dehydratase small subunit	106
COG0067	Glutamate synthase domain 1	155
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	67
COG0069	Glutamate synthase domain 2	207
COG0070	Glutamate synthase domain 3	109
COG0071	Molecular chaperone IbpA, HSP20 family	103
COG0072	Phenylalanyl-tRNA synthetase beta subunit	179
COG0073	tRNA-binding EMAP/Myf domain	66
COG0074	Succinyl-CoA synthetase, alpha subunit	163
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	152
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	220
COG0077	Prephenate dehydratase	123
COG0078	Ornithine carbamoyltransferase	149
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	204
COG0080	Ribosomal protein L11	81
COG0081	Ribosomal protein L1	90
COG0082	Chorismate synthase	142
COG0083	Homoserine kinase	63
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	91
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	356
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	271
COG0087	Ribosomal protein L3	98
COG0088	Ribosomal protein L4	65
COG0089	Ribosomal protein L23	68
COG0090	Ribosomal protein L2	106
COG0091	Ribosomal protein L22	62
COG0092	Ribosomal protein S3	99
COG0093	Ribosomal protein L14	76
COG0094	Ribosomal protein L5	94
COG0095	Lipoate-protein ligase A	20
COG0096	Ribosomal protein S8	75
COG0097	Ribosomal protein L6P/L9E	87
COG0098	Ribosomal protein S5	75
COG0099	Ribosomal protein S13	70
COG0100	Ribosomal protein S11	69
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	88
COG0102	Ribosomal protein L13	85
COG0103	Ribosomal protein S9	78
COG0104	Adenylosuccinate synthase	165
COG0105	Nucleoside diphosphate kinase	80
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	97
COG0107	Imidazole glycerol phosphate synthase subunit HisF	102
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	85
COG0109	Polyprenyltransferase (heme O synthase)	141
COG0110	Acetyltransferase (isoleucine patch superfamily)	82
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	327
COG0112	Glycine/serine hydroxymethyltransferase	143
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	126
COG0114	Fumarate hydratase class II	144
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	234
