COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	450
COG0002	N-acetyl-gamma-glutamylphosphate reductase	269
COG0003	Anion-transporting ATPase, ArsA/GET3 family	294
COG0004	Ammonia channel protein AmtB	547
COG0005	Purine nucleoside phosphorylase	242
COG0006	Xaa-Pro aminopeptidase	532
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	169
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	559
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	225
COG0010	Arginase family enzyme	219
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	38
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	312
COG0013	Alanyl-tRNA synthetase	628
COG0014	Gamma-glutamyl phosphate reductase	247
COG0015	Adenylosuccinate lyase	366
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	249
COG0017	Aspartyl/asparaginyl-tRNA synthetase	167
COG0018	Arginyl-tRNA synthetase	449
COG0019	Diaminopimelate decarboxylase	471
COG0020	Undecaprenyl pyrophosphate synthase	356
COG0021	Transketolase	594
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	638
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	18
COG0024	Methionine aminopeptidase	273
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	234
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	103
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	27
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	1429
COG0029	Aspartate oxidase	293
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	196
COG0031	Cysteine synthase	539
COG0033	Phosphoglucomutase	266
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	371
COG0035	Uracil phosphoribosyltransferase	117
COG0036	Pentose-5-phosphate-3-epimerase	239
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	198
COG0038	H+/Cl- antiporter ClcA	256
COG0039	Malate/lactate dehydrogenase	275
COG0040	ATP phosphoribosyltransferase	223
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	142
COG0042	tRNA-dihydrouridine synthase	247
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	375
COG0044	Dihydroorotase or related cyclic amidohydrolase	533
COG0045	Succinyl-CoA synthetase, beta subunit	338
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	463
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	190
COG0048	Ribosomal protein S12	176
COG0049	Ribosomal protein S7	189
COG0050	Translation elongation factor EF-Tu, a GTPase	537
COG0051	Ribosomal protein S10	149
COG0052	Ribosomal protein S2	249
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	395
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	145
COG0055	FoF1-type ATP synthase, beta subunit	503
COG0056	FoF1-type ATP synthase, alpha subunit	445
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	393
COG0058	Glucan phosphorylase	596
COG0059	Ketol-acid reductoisomerase	295
COG0060	Isoleucyl-tRNA synthetase	682
COG0061	NAD kinase	174
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	144
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	201
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	381
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	490
COG0066	3-isopropylmalate dehydratase small subunit	208
COG0067	Glutamate synthase domain 1	284
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	283
COG0069	Glutamate synthase domain 2	397
COG0070	Glutamate synthase domain 3	185
COG0071	Molecular chaperone IbpA, HSP20 family	245
COG0072	Phenylalanyl-tRNA synthetase beta subunit	447
COG0073	tRNA-binding EMAP/Myf domain	142
COG0074	Succinyl-CoA synthetase, alpha subunit	258
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	264
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	394
COG0077	Prephenate dehydratase	215
COG0078	Ornithine carbamoyltransferase	350
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	419
COG0080	Ribosomal protein L11	207
COG0081	Ribosomal protein L1	222
COG0082	Chorismate synthase	260
COG0083	Homoserine kinase	115
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	256
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	894
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	687
COG0087	Ribosomal protein L3	232
COG0088	Ribosomal protein L4	188
COG0089	Ribosomal protein L23	135
COG0090	Ribosomal protein L2	269
COG0091	Ribosomal protein L22	139
COG0092	Ribosomal protein S3	198
COG0093	Ribosomal protein L14	165
COG0094	Ribosomal protein L5	182
COG0095	Lipoate-protein ligase A	62
COG0096	Ribosomal protein S8	168
COG0097	Ribosomal protein L6P/L9E	197
COG0098	Ribosomal protein S5	191
COG0099	Ribosomal protein S13	185
COG0100	Ribosomal protein S11	187
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	200
COG0102	Ribosomal protein L13	183
COG0103	Ribosomal protein S9	174
COG0104	Adenylosuccinate synthase	370
COG0105	Nucleoside diphosphate kinase	152
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	197
COG0107	Imidazole glycerol phosphate synthase subunit HisF	218
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	179
COG0109	Polyprenyltransferase (heme O synthase)	199
COG0110	Acetyltransferase (isoleucine patch superfamily)	221
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	743
COG0112	Glycine/serine hydroxymethyltransferase	367
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	233
COG0114	Fumarate hydratase class II	296
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	498
COG0116	23S rRNA G2445 N2-methylase RlmL	72
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	101
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	183
COG0119	Isopropylmalate/homocitrate/citramalate synthases	772
COG0120	Ribose 5-phosphate isomerase	72
COG0121	Predicted glutamine amidotransferase	31
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	181
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	227
COG0124	Histidyl-tRNA synthetase	360
COG0125	Thymidylate kinase	184
COG0126	3-phosphoglycerate kinase	354
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	160
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	324
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	688
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	194
COG0131	Imidazoleglycerol phosphate dehydratase HisB	168
COG0132	Dethiobiotin synthetase	50
COG0133	Tryptophan synthase beta chain	329
COG0134	Indole-3-glycerol phosphate synthase	179
COG0135	Phosphoribosylanthranilate isomerase	130
COG0136	Aspartate-semialdehyde dehydrogenase	313
COG0137	Argininosuccinate synthase	329
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	417
COG0139	Phosphoribosyl-AMP cyclohydrolase	123
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	86
COG0141	Histidinol dehydrogenase	282
COG0142	Geranylgeranyl pyrophosphate synthase	409
COG0143	Methionyl-tRNA synthetase	449
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	173
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	403
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	333
COG0147	Anthranilate/para-aminobenzoate synthases component I	398
COG0148	Enolase	471
COG0149	Triosephosphate isomerase	243
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	229
COG0151	Phosphoribosylamine-glycine ligase	299
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	231
COG0153	Galactokinase	177
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	1015
COG0155	Sulfite reductase, beta subunit (hemoprotein)	220
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	431
COG0157	Nicotinate-nucleotide pyrophosphorylase	215
COG0158	Fructose-1,6-bisphosphatase	79
COG0159	Tryptophan synthase alpha chain	188
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	470
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	341
COG0162	Tyrosyl-tRNA synthetase	313
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	98
COG0164	Ribonuclease HII	189
COG0165	Argininosuccinate lyase	317
COG0166	Glucose-6-phosphate isomerase	317
COG0167	Dihydroorotate dehydrogenase	359
COG0168	Trk-type K+ transport system, membrane component	176
COG0169	Shikimate 5-dehydrogenase	278
COG0170	Dolichol kinase	9
COG0171	NH3-dependent NAD+ synthetase	233
COG0172	Seryl-tRNA synthetase	336
COG0173	Aspartyl-tRNA synthetase	439
COG0174	Glutamine synthetase	632
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	265
COG0176	Transaldolase	343
COG0177	Endonuclease III	204
COG0178	Excinuclease UvrABC ATPase subunit	1075
COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	453
COG0180	Tryptophanyl-tRNA synthetase	302
COG0181	Porphobilinogen deaminase	187
COG0182	Methylthioribose-1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	173
