COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	181
COG0002	N-acetyl-gamma-glutamylphosphate reductase	75
COG0003	Anion-transporting ATPase, ArsA/GET3 family	25
COG0004	Ammonia channel protein AmtB	143
COG0005	Purine nucleoside phosphorylase	117
COG0006	Xaa-Pro aminopeptidase	260
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	58
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	311
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	140
COG0010	Arginase family enzyme	150
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	10
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	163
COG0013	Alanyl-tRNA synthetase	183
COG0014	Gamma-glutamyl phosphate reductase	64
COG0015	Adenylosuccinate lyase	130
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	135
COG0017	Aspartyl/asparaginyl-tRNA synthetase	87
COG0018	Arginyl-tRNA synthetase	170
COG0019	Diaminopimelate decarboxylase	188
COG0020	Undecaprenyl pyrophosphate synthase	138
COG0021	Transketolase	185
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	234
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	26
COG0024	Methionine aminopeptidase	154
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	70
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	68
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	22
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	475
COG0029	Aspartate oxidase	83
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	118
COG0031	Cysteine synthase	204
COG0033	Phosphoglucomutase	44
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	107
COG0035	Uracil phosphoribosyltransferase	60
COG0036	Pentose-5-phosphate-3-epimerase	134
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	153
COG0038	H+/Cl- antiporter ClcA	43
COG0039	Malate/lactate dehydrogenase	142
COG0040	ATP phosphoribosyltransferase	76
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	73
COG0042	tRNA-dihydrouridine synthase	178
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	181
COG0044	Dihydroorotase or related cyclic amidohydrolase	181
COG0045	Succinyl-CoA synthetase, beta subunit	155
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	110
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	93
COG0048	Ribosomal protein S12	139
COG0049	Ribosomal protein S7	142
COG0050	Translation elongation factor EF-Tu, a GTPase	305
COG0051	Ribosomal protein S10	131
COG0052	Ribosomal protein S2	128
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	95
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	87
COG0055	FoF1-type ATP synthase, beta subunit	173
