COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	870
COG0002	N-acetyl-gamma-glutamylphosphate reductase	360
COG0003	Anion-transporting ATPase, ArsA/GET3 family	188
COG0004	Ammonia channel protein AmtB	565
COG0005	Purine nucleoside phosphorylase	385
COG0006	Xaa-Pro aminopeptidase	1180
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	270
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	816
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	338
COG0010	Arginase family enzyme	567
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	34
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	429
COG0013	Alanyl-tRNA synthetase	689
COG0014	Gamma-glutamyl phosphate reductase	255
COG0015	Adenylosuccinate lyase	468
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	357
COG0017	Aspartyl/asparaginyl-tRNA synthetase	331
COG0018	Arginyl-tRNA synthetase	540
COG0019	Diaminopimelate decarboxylase	593
COG0020	Undecaprenyl pyrophosphate synthase	347
COG0021	Transketolase	456
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	885
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	52
COG0024	Methionine aminopeptidase	365
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	191
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	157
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	22
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	1838
COG0029	Aspartate oxidase	282
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	343
COG0031	Cysteine synthase	807
COG0033	Phosphoglucomutase	82
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	418
COG0035	Uracil phosphoribosyltransferase	107
COG0036	Pentose-5-phosphate-3-epimerase	341
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	419
COG0038	H+/Cl- antiporter ClcA	131
COG0039	Malate/lactate dehydrogenase	365
COG0040	ATP phosphoribosyltransferase	253
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	279
COG0042	tRNA-dihydrouridine synthase	374
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	584
COG0044	Dihydroorotase or related cyclic amidohydrolase	981
COG0045	Succinyl-CoA synthetase, beta subunit	474
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	538
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	288
COG0048	Ribosomal protein S12	261
COG0049	Ribosomal protein S7	278
COG0050	Translation elongation factor EF-Tu, a GTPase	797
COG0051	Ribosomal protein S10	274
COG0052	Ribosomal protein S2	338
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	289
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	249
COG0055	FoF1-type ATP synthase, beta subunit	451
COG0056	FoF1-type ATP synthase, alpha subunit	443
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	438
COG0058	Glucan phosphorylase	517
COG0059	Ketol-acid reductoisomerase	371
COG0060	Isoleucyl-tRNA synthetase	754
COG0061	NAD kinase	299
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	281
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	288
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	508
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	502
COG0066	3-isopropylmalate dehydratase small subunit	340
COG0067	Glutamate synthase domain 1	321
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	110
COG0069	Glutamate synthase domain 2	427
COG0070	Glutamate synthase domain 3	269
COG0071	Molecular chaperone IbpA, HSP20 family	638
COG0072	Phenylalanyl-tRNA synthetase beta subunit	523
COG0073	tRNA-binding EMAP/Myf domain	358
