COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	2
COG0002	N-acetyl-gamma-glutamylphosphate reductase	2
COG0003	Anion-transporting ATPase, ArsA/GET3 family	1
COG0004	Ammonia channel protein AmtB	7
COG0005	Purine nucleoside phosphorylase	2
COG0006	Xaa-Pro aminopeptidase	3
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	1
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	3
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	4
COG0010	Arginase family enzyme	2
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	1
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	2
COG0013	Alanyl-tRNA synthetase	5
COG0014	Gamma-glutamyl phosphate reductase	1
COG0015	Adenylosuccinate lyase	3
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	2
COG0017	Aspartyl/asparaginyl-tRNA synthetase	4
COG0018	Arginyl-tRNA synthetase	2
COG0019	Diaminopimelate decarboxylase	2
COG0020	Undecaprenyl pyrophosphate synthase	2
COG0021	Transketolase	2
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	3
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	1
COG0024	Methionine aminopeptidase	2
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	3
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	5
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	1
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	8
COG0029	Aspartate oxidase	1
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	3
COG0031	Cysteine synthase	3
COG0033	Phosphoglucomutase	1
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	3
COG0036	Pentose-5-phosphate-3-epimerase	2
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	3
COG0038	H+/Cl- antiporter ClcA	4
COG0039	Malate/lactate dehydrogenase	2
COG0040	ATP phosphoribosyltransferase	1
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	3
COG0042	tRNA-dihydrouridine synthase	1
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	2
COG0044	Dihydroorotase or related cyclic amidohydrolase	8
COG0045	Succinyl-CoA synthetase, beta subunit	3
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	5
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	1
COG0048	Ribosomal protein S12	2
COG0049	Ribosomal protein S7	2
COG0050	Translation elongation factor EF-Tu, a GTPase	2
COG0051	Ribosomal protein S10	2
COG0052	Ribosomal protein S2	3
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	1
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	2
COG0055	FoF1-type ATP synthase, beta subunit	1
COG0056	FoF1-type ATP synthase, alpha subunit	1
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	4
COG0058	Glucan phosphorylase	4
COG0059	Ketol-acid reductoisomerase	2
COG0060	Isoleucyl-tRNA synthetase	5
COG0061	NAD kinase	2
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	3
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	1
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	2
COG0066	3-isopropylmalate dehydratase small subunit	1
COG0067	Glutamate synthase domain 1	2
COG0069	Glutamate synthase domain 2	3
COG0070	Glutamate synthase domain 3	2
COG0071	Molecular chaperone IbpA, HSP20 family	3
COG0072	Phenylalanyl-tRNA synthetase beta subunit	2
COG0073	tRNA-binding EMAP/Myf domain	3
COG0074	Succinyl-CoA synthetase, alpha subunit	4
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	1
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	3
COG0077	Prephenate dehydratase	1
COG0078	Ornithine carbamoyltransferase	3
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	5
COG0080	Ribosomal protein L11	2
COG0081	Ribosomal protein L1	4
COG0082	Chorismate synthase	2
COG0083	Homoserine kinase	1
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	2
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	8
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	5
COG0087	Ribosomal protein L3	3
COG0088	Ribosomal protein L4	3
COG0089	Ribosomal protein L23	2
COG0090	Ribosomal protein L2	2
COG0091	Ribosomal protein L22	2
COG0092	Ribosomal protein S3	2
COG0093	Ribosomal protein L14	2
COG0094	Ribosomal protein L5	2
COG0095	Lipoate-protein ligase A	2
COG0096	Ribosomal protein S8	2
COG0097	Ribosomal protein L6P/L9E	2
COG0098	Ribosomal protein S5	2
COG0099	Ribosomal protein S13	2
COG0100	Ribosomal protein S11	2
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	2
COG0102	Ribosomal protein L13	2
COG0103	Ribosomal protein S9	2
COG0104	Adenylosuccinate synthase	4
COG0105	Nucleoside diphosphate kinase	2
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	1
COG0107	Imidazole glycerol phosphate synthase subunit HisF	1
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	2
COG0109	Polyprenyltransferase (heme O synthase)	2
COG0110	Acetyltransferase (isoleucine patch superfamily)	2
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	2
COG0112	Glycine/serine hydroxymethyltransferase	5
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	2
COG0114	Fumarate hydratase class II	1
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	3
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	1
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	1
COG0119	Isopropylmalate/homocitrate/citramalate synthases	3
COG0120	Ribose 5-phosphate isomerase	2
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	1
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	2
COG0124	Histidyl-tRNA synthetase	4
COG0125	Thymidylate kinase	2
COG0126	3-phosphoglycerate kinase	2
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	2
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	3
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	1
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	2
COG0131	Imidazoleglycerol phosphate dehydratase HisB	1
COG0132	Dethiobiotin synthetase	1
COG0133	Tryptophan synthase beta chain	2
COG0134	Indole-3-glycerol phosphate synthase	2
COG0135	Phosphoribosylanthranilate isomerase	3
COG0136	Aspartate-semialdehyde dehydrogenase	3
COG0137	Argininosuccinate synthase	1
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	4
COG0139	Phosphoribosyl-AMP cyclohydrolase	1
COG0141	Histidinol dehydrogenase	1
COG0142	Geranylgeranyl pyrophosphate synthase	6
COG0143	Methionyl-tRNA synthetase	6
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	1
COG0147	Anthranilate/para-aminobenzoate synthases component I	3
COG0148	Enolase	4
COG0149	Triosephosphate isomerase	3
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	2
COG0151	Phosphoribosylamine-glycine ligase	2
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	2
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	13
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	3
COG0157	Nicotinate-nucleotide pyrophosphorylase	1
COG0158	Fructose-1,6-bisphosphatase	1
COG0159	Tryptophan synthase alpha chain	2
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	4
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	9
COG0162	Tyrosyl-tRNA synthetase	2
