COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	32
COG0002	N-acetyl-gamma-glutamylphosphate reductase	35
COG0003	Anion-transporting ATPase, ArsA/GET3 family	7
COG0004	Ammonia channel protein AmtB	45
COG0005	Purine nucleoside phosphorylase	37
COG0006	Xaa-Pro aminopeptidase	75
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	27
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	98
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	51
COG0010	Arginase family enzyme	27
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	4
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	47
COG0013	Alanyl-tRNA synthetase	75
COG0014	Gamma-glutamyl phosphate reductase	42
COG0015	Adenylosuccinate lyase	56
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	39
COG0017	Aspartyl/asparaginyl-tRNA synthetase	34
COG0018	Arginyl-tRNA synthetase	59
COG0019	Diaminopimelate decarboxylase	64
COG0020	Undecaprenyl pyrophosphate synthase	43
COG0021	Transketolase	55
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	29
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	11
COG0024	Methionine aminopeptidase	68
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	26
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	15
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	9
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	78
COG0029	Aspartate oxidase	16
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	37
COG0031	Cysteine synthase	81
COG0033	Phosphoglucomutase	3
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	41
COG0035	Uracil phosphoribosyltransferase	37
COG0036	Pentose-5-phosphate-3-epimerase	41
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	57
COG0038	H+/Cl- antiporter ClcA	29
COG0039	Malate/lactate dehydrogenase	37
COG0040	ATP phosphoribosyltransferase	28
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	36
COG0042	tRNA-dihydrouridine synthase	67
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	17
COG0044	Dihydroorotase or related cyclic amidohydrolase	54
COG0045	Succinyl-CoA synthetase, beta subunit	28
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	50
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	28
COG0048	Ribosomal protein S12	45
COG0049	Ribosomal protein S7	47
COG0050	Translation elongation factor EF-Tu, a GTPase	100
COG0051	Ribosomal protein S10	44
COG0052	Ribosomal protein S2	36
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	48
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	27
COG0055	FoF1-type ATP synthase, beta subunit	41
COG0056	FoF1-type ATP synthase, alpha subunit	55
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	64
COG0058	Glucan phosphorylase	58
COG0059	Ketol-acid reductoisomerase	33
COG0060	Isoleucyl-tRNA synthetase	60
COG0061	NAD kinase	27
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	28
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	34
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	34
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	44
COG0066	3-isopropylmalate dehydratase small subunit	29
COG0067	Glutamate synthase domain 1	23
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	10
COG0069	Glutamate synthase domain 2	49
COG0070	Glutamate synthase domain 3	28
COG0071	Molecular chaperone IbpA, HSP20 family	49
COG0072	Phenylalanyl-tRNA synthetase beta subunit	43
COG0073	tRNA-binding EMAP/Myf domain	40
COG0074	Succinyl-CoA synthetase, alpha subunit	15
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	9
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	7
COG0077	Prephenate dehydratase	34
COG0078	Ornithine carbamoyltransferase	49
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	59
COG0080	Ribosomal protein L11	43
COG0081	Ribosomal protein L1	47
COG0082	Chorismate synthase	36
COG0083	Homoserine kinase	9
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	49
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	112
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	90
COG0087	Ribosomal protein L3	50
COG0088	Ribosomal protein L4	42
COG0089	Ribosomal protein L23	43
COG0090	Ribosomal protein L2	50
COG0091	Ribosomal protein L22	43
COG0092	Ribosomal protein S3	48
COG0093	Ribosomal protein L14	50
COG0094	Ribosomal protein L5	46
COG0095	Lipoate-protein ligase A	18
COG0096	Ribosomal protein S8	48
COG0097	Ribosomal protein L6P/L9E	51
COG0098	Ribosomal protein S5	52
COG0099	Ribosomal protein S13	55
COG0100	Ribosomal protein S11	53
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	50
COG0102	Ribosomal protein L13	41
COG0103	Ribosomal protein S9	37
COG0104	Adenylosuccinate synthase	39
COG0105	Nucleoside diphosphate kinase	14
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	29
COG0107	Imidazole glycerol phosphate synthase subunit HisF	43
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	26
COG0109	Polyprenyltransferase (heme O synthase)	22
COG0110	Acetyltransferase (isoleucine patch superfamily)	110
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	88
COG0112	Glycine/serine hydroxymethyltransferase	52
