COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	1001
COG0002	N-acetyl-gamma-glutamylphosphate reductase	548
COG0003	Anion-transporting ATPase, ArsA/GET3 family	258
COG0004	Ammonia channel protein AmtB	852
COG0005	Purine nucleoside phosphorylase	648
COG0006	Xaa-Pro aminopeptidase	1172
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	363
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	1538
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	639
COG0010	Arginase family enzyme	643
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	65
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	715
COG0013	Alanyl-tRNA synthetase	1104
COG0014	Gamma-glutamyl phosphate reductase	490
COG0015	Adenylosuccinate lyase	723
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	610
COG0017	Aspartyl/asparaginyl-tRNA synthetase	434
COG0018	Arginyl-tRNA synthetase	840
COG0019	Diaminopimelate decarboxylase	962
COG0020	Undecaprenyl pyrophosphate synthase	568
COG0021	Transketolase	1039
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	939
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	139
COG0024	Methionine aminopeptidase	559
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	255
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	350
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	193
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	1657
COG0029	Aspartate oxidase	568
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	510
COG0031	Cysteine synthase	1055
COG0033	Phosphoglucomutase	278
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	687
COG0035	Uracil phosphoribosyltransferase	237
COG0036	Pentose-5-phosphate-3-epimerase	560
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	665
COG0038	H+/Cl- antiporter ClcA	428
COG0039	Malate/lactate dehydrogenase	533
COG0040	ATP phosphoribosyltransferase	425
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	436
COG0042	tRNA-dihydrouridine synthase	786
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	493
COG0044	Dihydroorotase or related cyclic amidohydrolase	1039
COG0045	Succinyl-CoA synthetase, beta subunit	745
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	790
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	470
COG0048	Ribosomal protein S12	433
COG0049	Ribosomal protein S7	451
COG0050	Translation elongation factor EF-Tu, a GTPase	1091
COG0051	Ribosomal protein S10	410
COG0052	Ribosomal protein S2	496
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	547
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	400
COG0055	FoF1-type ATP synthase, beta subunit	767
COG0056	FoF1-type ATP synthase, alpha subunit	722
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	771
COG0058	Glucan phosphorylase	1092
COG0059	Ketol-acid reductoisomerase	478
COG0060	Isoleucyl-tRNA synthetase	1095
COG0061	NAD kinase	500
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	366
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	430
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	728
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	777
COG0066	3-isopropylmalate dehydratase small subunit	461
COG0067	Glutamate synthase domain 1	432
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	256
COG0069	Glutamate synthase domain 2	522
COG0070	Glutamate synthase domain 3	382
COG0071	Molecular chaperone IbpA, HSP20 family	664
COG0072	Phenylalanyl-tRNA synthetase beta subunit	763
COG0073	tRNA-binding EMAP/Myf domain	501
COG0074	Succinyl-CoA synthetase, alpha subunit	674
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	630
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	517
COG0077	Prephenate dehydratase	420
COG0078	Ornithine carbamoyltransferase	632
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	1003
COG0080	Ribosomal protein L11	464
COG0081	Ribosomal protein L1	531
COG0082	Chorismate synthase	624
COG0083	Homoserine kinase	184
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	692
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	1405
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	928
COG0087	Ribosomal protein L3	525
COG0088	Ribosomal protein L4	480
COG0089	Ribosomal protein L23	423
COG0090	Ribosomal protein L2	603
COG0091	Ribosomal protein L22	427
COG0092	Ribosomal protein S3	535
COG0093	Ribosomal protein L14	467
COG0094	Ribosomal protein L5	470
COG0095	Lipoate-protein ligase A	235
COG0096	Ribosomal protein S8	480
COG0097	Ribosomal protein L6P/L9E	486
COG0098	Ribosomal protein S5	481
COG0099	Ribosomal protein S13	439
COG0100	Ribosomal protein S11	461
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	569
COG0102	Ribosomal protein L13	464
COG0103	Ribosomal protein S9	459
COG0104	Adenylosuccinate synthase	711
COG0105	Nucleoside diphosphate kinase	469
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	451
COG0107	Imidazole glycerol phosphate synthase subunit HisF	494
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	385
COG0109	Polyprenyltransferase (heme O synthase)	487
COG0110	Acetyltransferase (isoleucine patch superfamily)	923
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	1320
COG0112	Glycine/serine hydroxymethyltransferase	701
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	538
COG0114	Fumarate hydratase class II	476
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	1379
COG0116	23S rRNA G2445 N2-methylase RlmL	377
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	326
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	437
COG0119	Isopropylmalate/homocitrate/citramalate synthases	1129
COG0120	Ribose 5-phosphate isomerase	250
COG0121	Predicted glutamine amidotransferase	107
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	488
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	584
COG0124	Histidyl-tRNA synthetase	696
COG0125	Thymidylate kinase	544
COG0126	3-phosphoglycerate kinase	730
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	471
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	683
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	1032
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	511
COG0131	Imidazoleglycerol phosphate dehydratase HisB	375
COG0132	Dethiobiotin synthetase	264
COG0133	Tryptophan synthase beta chain	591
COG0134	Indole-3-glycerol phosphate synthase	459
COG0135	Phosphoribosylanthranilate isomerase	447
COG0136	Aspartate-semialdehyde dehydrogenase	630
COG0137	Argininosuccinate synthase	597
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	804
COG0139	Phosphoribosyl-AMP cyclohydrolase	322
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	246
COG0141	Histidinol dehydrogenase	592
COG0142	Geranylgeranyl pyrophosphate synthase	1048
COG0143	Methionyl-tRNA synthetase	707
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	581
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	531
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	434
COG0147	Anthranilate/para-aminobenzoate synthases component I	1061
COG0148	Enolase	861
COG0149	Triosephosphate isomerase	532
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	553
COG0151	Phosphoribosylamine-glycine ligase	748
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	522
COG0153	Galactokinase	259
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	2327
COG0155	Sulfite reductase, beta subunit (hemoprotein)	378
