COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	46
COG0002	N-acetyl-gamma-glutamylphosphate reductase	29
COG0003	Anion-transporting ATPase, ArsA/GET3 family	4
COG0004	Ammonia channel protein AmtB	47
COG0005	Purine nucleoside phosphorylase	12
COG0006	Xaa-Pro aminopeptidase	29
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	27
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	79
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	33
COG0010	Arginase family enzyme	24
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	3
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	31
COG0013	Alanyl-tRNA synthetase	37
COG0014	Gamma-glutamyl phosphate reductase	26
COG0015	Adenylosuccinate lyase	27
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	24
COG0017	Aspartyl/asparaginyl-tRNA synthetase	3
COG0018	Arginyl-tRNA synthetase	29
COG0019	Diaminopimelate decarboxylase	41
COG0020	Undecaprenyl pyrophosphate synthase	24
COG0021	Transketolase	37
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	21
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	8
COG0024	Methionine aminopeptidase	25
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	12
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	27
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	12
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	83
COG0029	Aspartate oxidase	22
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	23
COG0031	Cysteine synthase	36
COG0033	Phosphoglucomutase	6
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	26
COG0035	Uracil phosphoribosyltransferase	7
COG0036	Pentose-5-phosphate-3-epimerase	26
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	37
COG0038	H+/Cl- antiporter ClcA	18
COG0039	Malate/lactate dehydrogenase	23
COG0040	ATP phosphoribosyltransferase	22
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	26
COG0042	tRNA-dihydrouridine synthase	39
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	19
COG0044	Dihydroorotase or related cyclic amidohydrolase	37
COG0045	Succinyl-CoA synthetase, beta subunit	30
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	32
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	20
COG0048	Ribosomal protein S12	18
COG0049	Ribosomal protein S7	19
COG0050	Translation elongation factor EF-Tu, a GTPase	55
COG0051	Ribosomal protein S10	19
COG0052	Ribosomal protein S2	22
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	21
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	28
COG0055	FoF1-type ATP synthase, beta subunit	26
COG0056	FoF1-type ATP synthase, alpha subunit	26
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	45
COG0058	Glucan phosphorylase	10
COG0059	Ketol-acid reductoisomerase	22
COG0060	Isoleucyl-tRNA synthetase	33
COG0061	NAD kinase	24
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	9
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	20
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	32
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	32
COG0066	3-isopropylmalate dehydratase small subunit	21
COG0067	Glutamate synthase domain 1	27
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	8
COG0069	Glutamate synthase domain 2	31
COG0070	Glutamate synthase domain 3	24
COG0071	Molecular chaperone IbpA, HSP20 family	30
COG0072	Phenylalanyl-tRNA synthetase beta subunit	32
COG0073	tRNA-binding EMAP/Myf domain	17
COG0074	Succinyl-CoA synthetase, alpha subunit	28
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	34
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	5
COG0077	Prephenate dehydratase	24
COG0078	Ornithine carbamoyltransferase	26
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	45
