COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	856
COG0002	N-acetyl-gamma-glutamylphosphate reductase	404
COG0003	Anion-transporting ATPase, ArsA/GET3 family	218
COG0004	Ammonia channel protein AmtB	694
COG0005	Purine nucleoside phosphorylase	408
COG0006	Xaa-Pro aminopeptidase	1050
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	324
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	830
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	412
COG0010	Arginase family enzyme	364
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	21
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	416
COG0013	Alanyl-tRNA synthetase	834
COG0014	Gamma-glutamyl phosphate reductase	310
COG0015	Adenylosuccinate lyase	576
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	386
COG0017	Aspartyl/asparaginyl-tRNA synthetase	273
COG0018	Arginyl-tRNA synthetase	572
COG0019	Diaminopimelate decarboxylase	565
COG0020	Undecaprenyl pyrophosphate synthase	448
COG0021	Transketolase	893
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	940
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	37
COG0024	Methionine aminopeptidase	401
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	278
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	214
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	17
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	2759
COG0029	Aspartate oxidase	302
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	369
COG0031	Cysteine synthase	923
COG0033	Phosphoglucomutase	381
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	471
COG0035	Uracil phosphoribosyltransferase	107
COG0036	Pentose-5-phosphate-3-epimerase	373
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	320
COG0038	H+/Cl- antiporter ClcA	864
COG0039	Malate/lactate dehydrogenase	445
COG0040	ATP phosphoribosyltransferase	304
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	266
COG0042	tRNA-dihydrouridine synthase	374
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	638
COG0044	Dihydroorotase or related cyclic amidohydrolase	1035
COG0045	Succinyl-CoA synthetase, beta subunit	488
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	639
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	303
COG0048	Ribosomal protein S12	224
COG0049	Ribosomal protein S7	254
COG0050	Translation elongation factor EF-Tu, a GTPase	754
COG0051	Ribosomal protein S10	218
COG0052	Ribosomal protein S2	345
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	412
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	234
COG0055	FoF1-type ATP synthase, beta subunit	629
COG0056	FoF1-type ATP synthase, alpha subunit	637
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	472
COG0058	Glucan phosphorylase	1084
COG0059	Ketol-acid reductoisomerase	368
COG0060	Isoleucyl-tRNA synthetase	834
COG0061	NAD kinase	291
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	273
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	357
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	539
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	656
COG0066	3-isopropylmalate dehydratase small subunit	357
COG0067	Glutamate synthase domain 1	437
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	346
COG0069	Glutamate synthase domain 2	561
COG0070	Glutamate synthase domain 3	359
COG0071	Molecular chaperone IbpA, HSP20 family	366
COG0072	Phenylalanyl-tRNA synthetase beta subunit	590
COG0073	tRNA-binding EMAP/Myf domain	242
COG0074	Succinyl-CoA synthetase, alpha subunit	427
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	522
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	651
COG0077	Prephenate dehydratase	356
COG0078	Ornithine carbamoyltransferase	401
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	760
COG0080	Ribosomal protein L11	271
COG0081	Ribosomal protein L1	319
COG0082	Chorismate synthase	418
COG0083	Homoserine kinase	236
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	360
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	1043
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	735
COG0087	Ribosomal protein L3	301
COG0088	Ribosomal protein L4	252
