COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	101
COG0002	N-acetyl-gamma-glutamylphosphate reductase	123
COG0003	Anion-transporting ATPase, ArsA/GET3 family	40
COG0004	Ammonia channel protein AmtB	165
COG0005	Purine nucleoside phosphorylase	178
COG0006	Xaa-Pro aminopeptidase	260
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	61
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	250
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	139
COG0010	Arginase family enzyme	117
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	48
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	138
COG0013	Alanyl-tRNA synthetase	255
COG0014	Gamma-glutamyl phosphate reductase	126
COG0015	Adenylosuccinate lyase	123
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	129
COG0017	Aspartyl/asparaginyl-tRNA synthetase	123
COG0018	Arginyl-tRNA synthetase	159
COG0019	Diaminopimelate decarboxylase	245
COG0020	Undecaprenyl pyrophosphate synthase	135
COG0021	Transketolase	125
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	130
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	18
COG0024	Methionine aminopeptidase	115
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	68
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	37
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	10
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	301
COG0029	Aspartate oxidase	101
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	128
COG0031	Cysteine synthase	239
COG0033	Phosphoglucomutase	18
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	153
COG0035	Uracil phosphoribosyltransferase	112
COG0036	Pentose-5-phosphate-3-epimerase	151
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	225
COG0038	H+/Cl- antiporter ClcA	109
COG0039	Malate/lactate dehydrogenase	79
COG0040	ATP phosphoribosyltransferase	108
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	115
COG0042	tRNA-dihydrouridine synthase	150
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	69
COG0044	Dihydroorotase or related cyclic amidohydrolase	231
COG0045	Succinyl-CoA synthetase, beta subunit	67
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	223
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	109
COG0048	Ribosomal protein S12	85
COG0049	Ribosomal protein S7	90
COG0050	Translation elongation factor EF-Tu, a GTPase	199
COG0051	Ribosomal protein S10	77
COG0052	Ribosomal protein S2	118
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	149
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	65
COG0055	FoF1-type ATP synthase, beta subunit	124
COG0056	FoF1-type ATP synthase, alpha subunit	110
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	170
