COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	4168
COG0002	N-acetyl-gamma-glutamylphosphate reductase	2158
COG0003	Anion-transporting ATPase, ArsA/GET3 family	943
COG0004	Ammonia channel protein AmtB	2997
COG0005	Purine nucleoside phosphorylase	2169
COG0006	Xaa-Pro aminopeptidase	4480
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	2021
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	4166
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	2317
COG0010	Arginase family enzyme	1584
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	83
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	2306
COG0013	Alanyl-tRNA synthetase	4500
COG0014	Gamma-glutamyl phosphate reductase	1886
COG0015	Adenylosuccinate lyase	3130
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	1976
COG0017	Aspartyl/asparaginyl-tRNA synthetase	1277
COG0018	Arginyl-tRNA synthetase	3004
COG0019	Diaminopimelate decarboxylase	3531
COG0020	Undecaprenyl pyrophosphate synthase	2255
COG0021	Transketolase	4754
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	4282
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	280
COG0024	Methionine aminopeptidase	1954
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	2296
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	1967
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	277
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	13965
COG0029	Aspartate oxidase	1996
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	1900
COG0031	Cysteine synthase	4848
COG0033	Phosphoglucomutase	1961
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	2637
COG0035	Uracil phosphoribosyltransferase	658
COG0036	Pentose-5-phosphate-3-epimerase	1841
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	1769
COG0038	H+/Cl- antiporter ClcA	4303
COG0039	Malate/lactate dehydrogenase	1941
COG0040	ATP phosphoribosyltransferase	1663
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	1474
COG0042	tRNA-dihydrouridine synthase	2449
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	2296
COG0044	Dihydroorotase or related cyclic amidohydrolase	5820
COG0045	Succinyl-CoA synthetase, beta subunit	2514
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	3702
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	1596
COG0048	Ribosomal protein S12	1018
COG0049	Ribosomal protein S7	1082
COG0050	Translation elongation factor EF-Tu, a GTPase	3032
COG0051	Ribosomal protein S10	881
COG0052	Ribosomal protein S2	1550
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	2216
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	1323
COG0055	FoF1-type ATP synthase, beta subunit	3132
COG0056	FoF1-type ATP synthase, alpha subunit	3136
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	2322
COG0058	Glucan phosphorylase	3993
COG0059	Ketol-acid reductoisomerase	2015
COG0060	Isoleucyl-tRNA synthetase	4322
COG0061	NAD kinase	1701
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	1615
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	2068
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	2725
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	3643
COG0066	3-isopropylmalate dehydratase small subunit	2004
COG0067	Glutamate synthase domain 1	2506
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	2158
COG0069	Glutamate synthase domain 2	3766
COG0070	Glutamate synthase domain 3	1942
COG0071	Molecular chaperone IbpA, HSP20 family	1959
COG0072	Phenylalanyl-tRNA synthetase beta subunit	3262
COG0073	tRNA-binding EMAP/Myf domain	1485
