COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	645
COG0002	N-acetyl-gamma-glutamylphosphate reductase	225
COG0003	Anion-transporting ATPase, ArsA/GET3 family	274
COG0004	Ammonia channel protein AmtB	172
COG0005	Purine nucleoside phosphorylase	339
COG0006	Xaa-Pro aminopeptidase	738
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	76
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	677
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	271
COG0010	Arginase family enzyme	266
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	105
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	417
COG0013	Alanyl-tRNA synthetase	741
COG0014	Gamma-glutamyl phosphate reductase	214
COG0015	Adenylosuccinate lyase	381
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	318
COG0017	Aspartyl/asparaginyl-tRNA synthetase	441
COG0018	Arginyl-tRNA synthetase	546
COG0019	Diaminopimelate decarboxylase	383
COG0020	Undecaprenyl pyrophosphate synthase	305
COG0021	Transketolase	309
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	613
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	53
COG0024	Methionine aminopeptidase	269
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	39
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	1
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	3
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	855
COG0029	Aspartate oxidase	393
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	261
COG0031	Cysteine synthase	563
COG0033	Phosphoglucomutase	79
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	440
COG0035	Uracil phosphoribosyltransferase	42
COG0036	Pentose-5-phosphate-3-epimerase	214
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	320
COG0038	H+/Cl- antiporter ClcA	86
COG0039	Malate/lactate dehydrogenase	232
COG0040	ATP phosphoribosyltransferase	199
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	162
COG0042	tRNA-dihydrouridine synthase	130
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	395
COG0044	Dihydroorotase or related cyclic amidohydrolase	603
COG0045	Succinyl-CoA synthetase, beta subunit	422
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	466
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	217
COG0048	Ribosomal protein S12	172
COG0049	Ribosomal protein S7	210
COG0050	Translation elongation factor EF-Tu, a GTPase	437
COG0051	Ribosomal protein S10	181
COG0052	Ribosomal protein S2	266
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	554
