COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	43
COG0002	N-acetyl-gamma-glutamylphosphate reductase	21
COG0003	Anion-transporting ATPase, ArsA/GET3 family	17
COG0004	Ammonia channel protein AmtB	60
COG0005	Purine nucleoside phosphorylase	16
COG0006	Xaa-Pro aminopeptidase	50
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	21
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	72
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	40
COG0010	Arginase family enzyme	24
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	6
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	38
COG0013	Alanyl-tRNA synthetase	62
COG0014	Gamma-glutamyl phosphate reductase	38
COG0015	Adenylosuccinate lyase	35
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	38
COG0017	Aspartyl/asparaginyl-tRNA synthetase	23
COG0018	Arginyl-tRNA synthetase	72
COG0019	Diaminopimelate decarboxylase	54
COG0020	Undecaprenyl pyrophosphate synthase	27
COG0021	Transketolase	54
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	27
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	2
COG0024	Methionine aminopeptidase	38
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	13
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	43
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	18
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	66
COG0029	Aspartate oxidase	41
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	35
COG0031	Cysteine synthase	74
COG0033	Phosphoglucomutase	2
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	43
COG0035	Uracil phosphoribosyltransferase	36
COG0036	Pentose-5-phosphate-3-epimerase	17
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	44
COG0038	H+/Cl- antiporter ClcA	22
COG0039	Malate/lactate dehydrogenase	50
COG0040	ATP phosphoribosyltransferase	25
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	16
COG0042	tRNA-dihydrouridine synthase	68
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	12
COG0044	Dihydroorotase or related cyclic amidohydrolase	36
COG0045	Succinyl-CoA synthetase, beta subunit	14
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	43
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	22
COG0048	Ribosomal protein S12	15
COG0049	Ribosomal protein S7	17
COG0050	Translation elongation factor EF-Tu, a GTPase	44
COG0051	Ribosomal protein S10	11
COG0052	Ribosomal protein S2	28
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	28
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	11
COG0055	FoF1-type ATP synthase, beta subunit	35
COG0056	FoF1-type ATP synthase, alpha subunit	39
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	61
COG0058	Glucan phosphorylase	39
COG0059	Ketol-acid reductoisomerase	33
COG0060	Isoleucyl-tRNA synthetase	83
COG0061	NAD kinase	25
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	10
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	20
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	54
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	36
COG0066	3-isopropylmalate dehydratase small subunit	17
COG0067	Glutamate synthase domain 1	32
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	8
COG0069	Glutamate synthase domain 2	50
COG0070	Glutamate synthase domain 3	19
COG0071	Molecular chaperone IbpA, HSP20 family	15
COG0072	Phenylalanyl-tRNA synthetase beta subunit	50
COG0073	tRNA-binding EMAP/Myf domain	39
COG0074	Succinyl-CoA synthetase, alpha subunit	17
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	15
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	12
COG0077	Prephenate dehydratase	19
