COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	49
COG0002	N-acetyl-gamma-glutamylphosphate reductase	27
COG0003	Anion-transporting ATPase, ArsA/GET3 family	6
COG0004	Ammonia channel protein AmtB	42
COG0005	Purine nucleoside phosphorylase	14
COG0006	Xaa-Pro aminopeptidase	37
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	10
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	44
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	29
COG0010	Arginase family enzyme	27
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	25
COG0013	Alanyl-tRNA synthetase	46
COG0014	Gamma-glutamyl phosphate reductase	30
COG0015	Adenylosuccinate lyase	26
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	26
COG0017	Aspartyl/asparaginyl-tRNA synthetase	6
COG0018	Arginyl-tRNA synthetase	35
COG0019	Diaminopimelate decarboxylase	32
COG0020	Undecaprenyl pyrophosphate synthase	27
COG0021	Transketolase	45
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	19
COG0024	Methionine aminopeptidase	29
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	26
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	3
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	64
COG0029	Aspartate oxidase	20
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	16
COG0031	Cysteine synthase	30
COG0033	Phosphoglucomutase	1
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	31
COG0035	Uracil phosphoribosyltransferase	14
COG0036	Pentose-5-phosphate-3-epimerase	20
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	23
COG0038	H+/Cl- antiporter ClcA	2
COG0039	Malate/lactate dehydrogenase	16
COG0040	ATP phosphoribosyltransferase	22
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	15
COG0042	tRNA-dihydrouridine synthase	32
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	1
COG0044	Dihydroorotase or related cyclic amidohydrolase	36
COG0045	Succinyl-CoA synthetase, beta subunit	20
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	43
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	24
COG0048	Ribosomal protein S12	15
COG0049	Ribosomal protein S7	13
COG0050	Translation elongation factor EF-Tu, a GTPase	25
COG0051	Ribosomal protein S10	11
COG0052	Ribosomal protein S2	15
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	7
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	14
COG0055	FoF1-type ATP synthase, beta subunit	31
COG0056	FoF1-type ATP synthase, alpha subunit	31
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	37
COG0058	Glucan phosphorylase	4
COG0059	Ketol-acid reductoisomerase	20
COG0060	Isoleucyl-tRNA synthetase	61
COG0061	NAD kinase	22
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	1
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	18
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	34
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	27
COG0066	3-isopropylmalate dehydratase small subunit	15
COG0067	Glutamate synthase domain 1	26
COG0069	Glutamate synthase domain 2	36
COG0070	Glutamate synthase domain 3	15
COG0071	Molecular chaperone IbpA, HSP20 family	3
COG0072	Phenylalanyl-tRNA synthetase beta subunit	34
COG0073	tRNA-binding EMAP/Myf domain	16
COG0074	Succinyl-CoA synthetase, alpha subunit	27
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	14
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	22
COG0077	Prephenate dehydratase	20
COG0078	Ornithine carbamoyltransferase	27
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	32
COG0080	Ribosomal protein L11	12
COG0081	Ribosomal protein L1	19
COG0082	Chorismate synthase	31
COG0083	Homoserine kinase	12
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	27
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	48
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	47
COG0087	Ribosomal protein L3	22
COG0088	Ribosomal protein L4	16
COG0089	Ribosomal protein L23	11
COG0090	Ribosomal protein L2	18
COG0091	Ribosomal protein L22	14
COG0092	Ribosomal protein S3	19
COG0093	Ribosomal protein L14	15
COG0094	Ribosomal protein L5	10
COG0095	Lipoate-protein ligase A	5
COG0096	Ribosomal protein S8	14
COG0097	Ribosomal protein L6P/L9E	19
COG0098	Ribosomal protein S5	15
COG0099	Ribosomal protein S13	11
COG0100	Ribosomal protein S11	13
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	24
COG0102	Ribosomal protein L13	14
COG0103	Ribosomal protein S9	19
COG0104	Adenylosuccinate synthase	27
COG0105	Nucleoside diphosphate kinase	18
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	22
COG0107	Imidazole glycerol phosphate synthase subunit HisF	28
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	18
COG0109	Polyprenyltransferase (heme O synthase)	21
COG0110	Acetyltransferase (isoleucine patch superfamily)	8
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	51
COG0112	Glycine/serine hydroxymethyltransferase	30
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	11
COG0114	Fumarate hydratase class II	10
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	32
COG0116	23S rRNA G2445 N2-methylase RlmL	14
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	18
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	24
COG0119	Isopropylmalate/homocitrate/citramalate synthases	48
COG0120	Ribose 5-phosphate isomerase	6
COG0121	Predicted glutamine amidotransferase	5
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	14
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	19
COG0124	Histidyl-tRNA synthetase	33
COG0125	Thymidylate kinase	19
COG0126	3-phosphoglycerate kinase	32
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	19
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	39
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	61
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	22
COG0131	Imidazoleglycerol phosphate dehydratase HisB	17
COG0132	Dethiobiotin synthetase	1
COG0133	Tryptophan synthase beta chain	22
COG0134	Indole-3-glycerol phosphate synthase	19
COG0135	Phosphoribosylanthranilate isomerase	10
COG0136	Aspartate-semialdehyde dehydrogenase	25
COG0137	Argininosuccinate synthase	25
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	30
COG0139	Phosphoribosyl-AMP cyclohydrolase	13
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	9
COG0141	Histidinol dehydrogenase	29
COG0142	Geranylgeranyl pyrophosphate synthase	45
COG0143	Methionyl-tRNA synthetase	29
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	28
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	8
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	9
COG0147	Anthranilate/para-aminobenzoate synthases component I	46
COG0148	Enolase	29
COG0149	Triosephosphate isomerase	19
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	25
COG0151	Phosphoribosylamine-glycine ligase	28
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	19
COG0153	Galactokinase	14
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	71
COG0155	Sulfite reductase, beta subunit (hemoprotein)	9
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	16
COG0157	Nicotinate-nucleotide pyrophosphorylase	12
COG0158	Fructose-1,6-bisphosphatase	6
COG0159	Tryptophan synthase alpha chain	20
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	33
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	23
COG0162	Tyrosyl-tRNA synthetase	27
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	1
COG0164	Ribonuclease HII	22
COG0165	Argininosuccinate lyase	31
COG0166	Glucose-6-phosphate isomerase	23
COG0167	Dihydroorotate dehydrogenase	22
COG0168	Trk-type K+ transport system, membrane component	6
COG0169	Shikimate 5-dehydrogenase	23
COG0171	NH3-dependent NAD+ synthetase	20
COG0172	Seryl-tRNA synthetase	23
COG0173	Aspartyl-tRNA synthetase	40
COG0174	Glutamine synthetase	69
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	14
COG0176	Transaldolase	13
COG0177	Endonuclease III	14
