COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	54
COG0002	N-acetyl-gamma-glutamylphosphate reductase	33
COG0003	Anion-transporting ATPase, ArsA/GET3 family	10
COG0004	Ammonia channel protein AmtB	61
COG0005	Purine nucleoside phosphorylase	19
COG0006	Xaa-Pro aminopeptidase	40
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	16
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	77
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	37
COG0010	Arginase family enzyme	20
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	2
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	33
COG0013	Alanyl-tRNA synthetase	60
COG0014	Gamma-glutamyl phosphate reductase	30
COG0015	Adenylosuccinate lyase	53
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	25
COG0017	Aspartyl/asparaginyl-tRNA synthetase	8
COG0018	Arginyl-tRNA synthetase	44
COG0019	Diaminopimelate decarboxylase	57
COG0020	Undecaprenyl pyrophosphate synthase	20
COG0021	Transketolase	46
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	36
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	2
COG0024	Methionine aminopeptidase	28
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	14
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	33
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	17
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	137
COG0029	Aspartate oxidase	34
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	21
COG0031	Cysteine synthase	50
COG0033	Phosphoglucomutase	6
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	36
COG0035	Uracil phosphoribosyltransferase	9
COG0036	Pentose-5-phosphate-3-epimerase	22
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	36
COG0038	H+/Cl- antiporter ClcA	13
COG0039	Malate/lactate dehydrogenase	27
COG0040	ATP phosphoribosyltransferase	22
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	24
COG0042	tRNA-dihydrouridine synthase	50
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	36
COG0044	Dihydroorotase or related cyclic amidohydrolase	53
COG0045	Succinyl-CoA synthetase, beta subunit	39
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	44
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	28
COG0048	Ribosomal protein S12	27
COG0049	Ribosomal protein S7	24
COG0050	Translation elongation factor EF-Tu, a GTPase	59
