COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	1626
COG0002	N-acetyl-gamma-glutamylphosphate reductase	720
COG0003	Anion-transporting ATPase, ArsA/GET3 family	96
COG0004	Ammonia channel protein AmtB	1063
COG0005	Purine nucleoside phosphorylase	732
COG0006	Xaa-Pro aminopeptidase	2328
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	369
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	1579
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	684
COG0010	Arginase family enzyme	945
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	50
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	959
COG0013	Alanyl-tRNA synthetase	1755
COG0014	Gamma-glutamyl phosphate reductase	623
COG0015	Adenylosuccinate lyase	1007
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	816
COG0017	Aspartyl/asparaginyl-tRNA synthetase	665
COG0018	Arginyl-tRNA synthetase	1183
COG0019	Diaminopimelate decarboxylase	1074
COG0020	Undecaprenyl pyrophosphate synthase	728
COG0021	Transketolase	1001
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	1431
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	140
COG0024	Methionine aminopeptidase	729
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	402
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	341
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	125
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	4945
COG0029	Aspartate oxidase	355
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	682
COG0031	Cysteine synthase	1228
COG0033	Phosphoglucomutase	9
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	1090
COG0035	Uracil phosphoribosyltransferase	154
COG0036	Pentose-5-phosphate-3-epimerase	674
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	795
COG0038	H+/Cl- antiporter ClcA	255
COG0039	Malate/lactate dehydrogenase	796
COG0040	ATP phosphoribosyltransferase	536
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	580
COG0042	tRNA-dihydrouridine synthase	796
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	1207
COG0044	Dihydroorotase or related cyclic amidohydrolase	1723
COG0045	Succinyl-CoA synthetase, beta subunit	1091
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	1435
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	707
COG0048	Ribosomal protein S12	525
COG0049	Ribosomal protein S7	567
COG0050	Translation elongation factor EF-Tu, a GTPase	1027
COG0051	Ribosomal protein S10	498
COG0052	Ribosomal protein S2	697
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	329
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	497
COG0055	FoF1-type ATP synthase, beta subunit	922
COG0056	FoF1-type ATP synthase, alpha subunit	914
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	976
COG0058	Glucan phosphorylase	191
COG0059	Ketol-acid reductoisomerase	768
COG0060	Isoleucyl-tRNA synthetase	1611
COG0061	NAD kinase	648
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	420
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	538
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	1012
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	1187
COG0066	3-isopropylmalate dehydratase small subunit	717
COG0067	Glutamate synthase domain 1	852
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	4
COG0069	Glutamate synthase domain 2	1353
COG0070	Glutamate synthase domain 3	697
COG0071	Molecular chaperone IbpA, HSP20 family	660
COG0072	Phenylalanyl-tRNA synthetase beta subunit	1294
COG0073	tRNA-binding EMAP/Myf domain	706
COG0074	Succinyl-CoA synthetase, alpha subunit	976
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	1079
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	380
COG0077	Prephenate dehydratase	639
COG0078	Ornithine carbamoyltransferase	711
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	1315
COG0080	Ribosomal protein L11	568
COG0081	Ribosomal protein L1	650
COG0082	Chorismate synthase	896
COG0083	Homoserine kinase	295
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	693
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	3065
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	2172
COG0087	Ribosomal protein L3	650
COG0088	Ribosomal protein L4	582
COG0089	Ribosomal protein L23	470
COG0090	Ribosomal protein L2	721
COG0091	Ribosomal protein L22	506
COG0092	Ribosomal protein S3	634
COG0093	Ribosomal protein L14	541
COG0094	Ribosomal protein L5	618
COG0095	Lipoate-protein ligase A	101
COG0096	Ribosomal protein S8	555
COG0097	Ribosomal protein L6P/L9E	622
COG0098	Ribosomal protein S5	571
COG0099	Ribosomal protein S13	536
COG0100	Ribosomal protein S11	529
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	676
COG0102	Ribosomal protein L13	540
COG0103	Ribosomal protein S9	536
COG0104	Adenylosuccinate synthase	1088
COG0105	Nucleoside diphosphate kinase	590
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	630
COG0107	Imidazole glycerol phosphate synthase subunit HisF	958
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	633
COG0109	Polyprenyltransferase (heme O synthase)	708
COG0110	Acetyltransferase (isoleucine patch superfamily)	629
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	3312
COG0112	Glycine/serine hydroxymethyltransferase	1089
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	684
COG0114	Fumarate hydratase class II	721
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	1766
COG0116	23S rRNA G2445 N2-methylase RlmL	176
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	442
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	872
COG0119	Isopropylmalate/homocitrate/citramalate synthases	1921
COG0120	Ribose 5-phosphate isomerase	206
COG0121	Predicted glutamine amidotransferase	51
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	558
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	639
COG0124	Histidyl-tRNA synthetase	1063
COG0125	Thymidylate kinase	581
COG0126	3-phosphoglycerate kinase	1004
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	618
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	962
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	1506
