COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	15
COG0002	N-acetyl-gamma-glutamylphosphate reductase	8
COG0003	Anion-transporting ATPase, ArsA/GET3 family	11
COG0004	Ammonia channel protein AmtB	7
COG0005	Purine nucleoside phosphorylase	10
COG0006	Xaa-Pro aminopeptidase	15
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	13
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	9
COG0010	Arginase family enzyme	8
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	14
COG0013	Alanyl-tRNA synthetase	16
COG0014	Gamma-glutamyl phosphate reductase	4
COG0015	Adenylosuccinate lyase	7
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	16
COG0017	Aspartyl/asparaginyl-tRNA synthetase	18
COG0018	Arginyl-tRNA synthetase	14
COG0019	Diaminopimelate decarboxylase	7
COG0020	Undecaprenyl pyrophosphate synthase	6
COG0021	Transketolase	18
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	18
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	4
COG0024	Methionine aminopeptidase	8
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	3
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	4
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	7
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	12
COG0029	Aspartate oxidase	9
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	10
COG0031	Cysteine synthase	22
COG0033	Phosphoglucomutase	3
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	14
COG0036	Pentose-5-phosphate-3-epimerase	9
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	6
COG0038	H+/Cl- antiporter ClcA	15
COG0039	Malate/lactate dehydrogenase	10
COG0040	ATP phosphoribosyltransferase	5
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	5
COG0042	tRNA-dihydrouridine synthase	3
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	12
COG0044	Dihydroorotase or related cyclic amidohydrolase	17
COG0045	Succinyl-CoA synthetase, beta subunit	14
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	24
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	10
COG0048	Ribosomal protein S12	8
COG0049	Ribosomal protein S7	6
COG0050	Translation elongation factor EF-Tu, a GTPase	7
COG0051	Ribosomal protein S10	5
COG0052	Ribosomal protein S2	4
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	2
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	10
COG0055	FoF1-type ATP synthase, beta subunit	7
COG0056	FoF1-type ATP synthase, alpha subunit	8
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	14
COG0058	Glucan phosphorylase	2
COG0059	Ketol-acid reductoisomerase	8
