COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	162
COG0002	N-acetyl-gamma-glutamylphosphate reductase	73
COG0003	Anion-transporting ATPase, ArsA/GET3 family	39
COG0004	Ammonia channel protein AmtB	129
COG0005	Purine nucleoside phosphorylase	66
COG0006	Xaa-Pro aminopeptidase	153
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	59
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	153
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	48
COG0010	Arginase family enzyme	81
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	7
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	92
COG0013	Alanyl-tRNA synthetase	192
COG0014	Gamma-glutamyl phosphate reductase	56
COG0015	Adenylosuccinate lyase	113
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	84
COG0017	Aspartyl/asparaginyl-tRNA synthetase	66
COG0018	Arginyl-tRNA synthetase	96
COG0019	Diaminopimelate decarboxylase	122
COG0020	Undecaprenyl pyrophosphate synthase	80
COG0021	Transketolase	142
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	195
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	1
COG0024	Methionine aminopeptidase	67
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	13
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	21
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	2
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	323
COG0029	Aspartate oxidase	79
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	64
COG0031	Cysteine synthase	195
COG0033	Phosphoglucomutase	4
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	86
COG0035	Uracil phosphoribosyltransferase	15
COG0036	Pentose-5-phosphate-3-epimerase	58
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	54
COG0038	H+/Cl- antiporter ClcA	6
COG0039	Malate/lactate dehydrogenase	67
COG0040	ATP phosphoribosyltransferase	43
