COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	50
COG0002	N-acetyl-gamma-glutamylphosphate reductase	30
COG0003	Anion-transporting ATPase, ArsA/GET3 family	9
COG0004	Ammonia channel protein AmtB	48
COG0005	Purine nucleoside phosphorylase	28
COG0006	Xaa-Pro aminopeptidase	87
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	40
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	77
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	32
COG0010	Arginase family enzyme	61
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	3
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	29
COG0013	Alanyl-tRNA synthetase	38
COG0014	Gamma-glutamyl phosphate reductase	27
COG0015	Adenylosuccinate lyase	47
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	29
COG0017	Aspartyl/asparaginyl-tRNA synthetase	5
COG0018	Arginyl-tRNA synthetase	35
COG0019	Diaminopimelate decarboxylase	73
COG0020	Undecaprenyl pyrophosphate synthase	28
COG0021	Transketolase	38
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	70
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	4
COG0024	Methionine aminopeptidase	50
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	27
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	30
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	8
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	161
COG0029	Aspartate oxidase	22
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	27
COG0031	Cysteine synthase	70
COG0033	Phosphoglucomutase	20
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	33
COG0035	Uracil phosphoribosyltransferase	20
COG0036	Pentose-5-phosphate-3-epimerase	28
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	30
COG0038	H+/Cl- antiporter ClcA	18
COG0039	Malate/lactate dehydrogenase	29
COG0040	ATP phosphoribosyltransferase	25
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	25
COG0042	tRNA-dihydrouridine synthase	46
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	9
COG0044	Dihydroorotase or related cyclic amidohydrolase	84
COG0045	Succinyl-CoA synthetase, beta subunit	28
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	35
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	27
COG0048	Ribosomal protein S12	25
COG0049	Ribosomal protein S7	25
COG0050	Translation elongation factor EF-Tu, a GTPase	46
COG0051	Ribosomal protein S10	24
COG0052	Ribosomal protein S2	27
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	30
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	27
COG0055	FoF1-type ATP synthase, beta subunit	32
COG0056	FoF1-type ATP synthase, alpha subunit	33
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	36
COG0058	Glucan phosphorylase	26
COG0059	Ketol-acid reductoisomerase	31
COG0060	Isoleucyl-tRNA synthetase	43
COG0061	NAD kinase	27
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	17
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	28
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	31
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	56
COG0066	3-isopropylmalate dehydratase small subunit	44
COG0067	Glutamate synthase domain 1	32
COG0069	Glutamate synthase domain 2	36
COG0070	Glutamate synthase domain 3	28
COG0071	Molecular chaperone IbpA, HSP20 family	48
COG0072	Phenylalanyl-tRNA synthetase beta subunit	35
COG0073	tRNA-binding EMAP/Myf domain	27
COG0074	Succinyl-CoA synthetase, alpha subunit	34
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	37
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	28
COG0077	Prephenate dehydratase	29
COG0078	Ornithine carbamoyltransferase	35
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	71
COG0080	Ribosomal protein L11	27
COG0081	Ribosomal protein L1	22
COG0082	Chorismate synthase	32
COG0083	Homoserine kinase	8
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	32
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	44
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	46
COG0087	Ribosomal protein L3	23
COG0088	Ribosomal protein L4	22
COG0089	Ribosomal protein L23	24
COG0090	Ribosomal protein L2	28
COG0091	Ribosomal protein L22	23
COG0092	Ribosomal protein S3	28
COG0093	Ribosomal protein L14	25
COG0094	Ribosomal protein L5	24
COG0095	Lipoate-protein ligase A	5
COG0096	Ribosomal protein S8	25
COG0097	Ribosomal protein L6P/L9E	27
COG0098	Ribosomal protein S5	23
COG0099	Ribosomal protein S13	24
COG0100	Ribosomal protein S11	25
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	28
COG0102	Ribosomal protein L13	26
COG0103	Ribosomal protein S9	23
COG0104	Adenylosuccinate synthase	37
COG0105	Nucleoside diphosphate kinase	26
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	30
COG0107	Imidazole glycerol phosphate synthase subunit HisF	32
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	29
COG0109	Polyprenyltransferase (heme O synthase)	32
COG0110	Acetyltransferase (isoleucine patch superfamily)	71
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	136
COG0112	Glycine/serine hydroxymethyltransferase	35
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	33
COG0114	Fumarate hydratase class II	30
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	73
COG0116	23S rRNA G2445 N2-methylase RlmL	9
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	24
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	26
COG0119	Isopropylmalate/homocitrate/citramalate synthases	73
COG0120	Ribose 5-phosphate isomerase	17
COG0121	Predicted glutamine amidotransferase	8
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	31
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	50
COG0124	Histidyl-tRNA synthetase	33
COG0125	Thymidylate kinase	25
COG0126	3-phosphoglycerate kinase	28
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	27
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	32
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	117
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	30
COG0131	Imidazoleglycerol phosphate dehydratase HisB	26
COG0132	Dethiobiotin synthetase	9
COG0133	Tryptophan synthase beta chain	32
COG0134	Indole-3-glycerol phosphate synthase	28
COG0135	Phosphoribosylanthranilate isomerase	26
COG0136	Aspartate-semialdehyde dehydrogenase	29
COG0137	Argininosuccinate synthase	35
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	38
COG0139	Phosphoribosyl-AMP cyclohydrolase	28
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	28
COG0141	Histidinol dehydrogenase	47
COG0142	Geranylgeranyl pyrophosphate synthase	61
COG0143	Methionyl-tRNA synthetase	34
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	43
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	84
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	78
COG0147	Anthranilate/para-aminobenzoate synthases component I	52
COG0148	Enolase	41
COG0149	Triosephosphate isomerase	27
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	28
COG0151	Phosphoribosylamine-glycine ligase	33
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	29
COG0153	Galactokinase	7
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	207
COG0155	Sulfite reductase, beta subunit (hemoprotein)	39
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	59
COG0157	Nicotinate-nucleotide pyrophosphorylase	23
COG0158	Fructose-1,6-bisphosphatase	14
COG0159	Tryptophan synthase alpha chain	26
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	42
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	94
COG0162	Tyrosyl-tRNA synthetase	31
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	8
COG0164	Ribonuclease HII	25
COG0165	Argininosuccinate lyase	47
COG0166	Glucose-6-phosphate isomerase	34
COG0167	Dihydroorotate dehydrogenase	36
COG0168	Trk-type K+ transport system, membrane component	18
COG0169	Shikimate 5-dehydrogenase	45
COG0170	Dolichol kinase	2
COG0171	NH3-dependent NAD+ synthetase	32
COG0172	Seryl-tRNA synthetase	35
COG0173	Aspartyl-tRNA synthetase	36
COG0174	Glutamine synthetase	77
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	57
COG0176	Transaldolase	30
COG0177	Endonuclease III	31
COG0178	Excinuclease UvrABC ATPase subunit	67
COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	131
COG0180	Tryptophanyl-tRNA synthetase	26
COG0181	Porphobilinogen deaminase	31
COG0182	Methylthioribose-1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	15
COG0183	Acetyl-CoA acetyltransferase	225
COG0184	Ribosomal protein S15P/S13E	26
COG0185	Ribosomal protein S19	20
COG0186	Ribosomal protein S17	26
COG0187	DNA gyrase/topoisomerase IV, subunit B	63
COG0188	DNA gyrase/topoisomerase IV, subunit A	70
COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	41
COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	37
COG0191	Fructose/tagatose bisphosphate aldolase	21
COG0192	S-adenosylmethionine synthetase	35
COG0193	Peptidyl-tRNA hydrolase	26
COG0194	Guanylate kinase	26
COG0195	Transcription antitermination factor NusA, contains S1 and KH domains	23
COG0196	FAD synthase	26
COG0197	Ribosomal protein L16/L10AE	24
COG0198	Ribosomal protein L24	26
COG0199	Ribosomal protein S14	24
COG0200	Ribosomal protein L15	24
COG0201	Preprotein translocase subunit SecY	35
COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	27
COG0203	Ribosomal protein L17	24
COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	87
COG0205	6-phosphofructokinase	15
COG0206	Cell division GTPase FtsZ	31
COG0207	Thymidylate synthase	28
COG0208	Ribonucleotide reductase beta subunit, ferritin-like domain	19
COG0209	Ribonucleotide reductase alpha subunit	49
COG0210	Superfamily I DNA or RNA helicase	65
COG0211	Ribosomal protein L27	23
COG0212	5-formyltetrahydrofolate cyclo-ligase	23
COG0213	Thymidine phosphorylase	10
COG0214	Pyridoxal biosynthesis lyase PdxS	4
COG0215	Cysteinyl-tRNA synthetase	40
COG0216	Protein chain release factor A	30
COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	26
COG0218	GTP-binding protein EngB required for normal cell division	21
COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	19
COG0220	tRNA G46 methylase TrmB	22
COG0221	Inorganic pyrophosphatase	26
COG0222	Ribosomal protein L7/L12	26
COG0223	Methionyl-tRNA formyltransferase	37
COG0224	FoF1-type ATP synthase, gamma subunit	27
COG0225	Peptide methionine sulfoxide reductase MsrA	51
COG0226	ABC-type phosphate transport system, periplasmic component	37
COG0227	Ribosomal protein L28	24
COG0228	Ribosomal protein S16	22
COG0229	Peptide methionine sulfoxide reductase MsrB	46
COG0230	Ribosomal protein L34	17
COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	26
COG0232	dGTP triphosphohydrolase	30
COG0233	Ribosome recycling factor	27
COG0234	Co-chaperonin GroES (HSP10)	38
COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	56
COG0236	Acyl carrier protein	70
COG0237	Dephospho-CoA kinase	25
COG0238	Ribosomal protein S18	22
COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	26
COG0240	Glycerol-3-phosphate dehydrogenase	34
COG0241	Histidinol phosphatase or a related phosphatase	8
COG0242	Peptide deformylase	41
COG0243	Anaerobic selenocysteine-containing dehydrogenase	115
