COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	4
COG0002	N-acetyl-gamma-glutamylphosphate reductase	5
COG0003	Anion-transporting ATPase, ArsA/GET3 family	3
COG0004	Ammonia channel protein AmtB	8
COG0005	Purine nucleoside phosphorylase	9
COG0006	Xaa-Pro aminopeptidase	8
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	3
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	11
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	13
COG0010	Arginase family enzyme	9
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	11
COG0013	Alanyl-tRNA synthetase	9
COG0014	Gamma-glutamyl phosphate reductase	11
COG0015	Adenylosuccinate lyase	4
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	7
COG0017	Aspartyl/asparaginyl-tRNA synthetase	12
COG0018	Arginyl-tRNA synthetase	11
COG0019	Diaminopimelate decarboxylase	6
COG0020	Undecaprenyl pyrophosphate synthase	4
COG0021	Transketolase	4
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	3
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	1
COG0024	Methionine aminopeptidase	10
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	6
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	3
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	1
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	6
COG0029	Aspartate oxidase	8
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	8
COG0031	Cysteine synthase	3
COG0033	Phosphoglucomutase	2
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	7
COG0036	Pentose-5-phosphate-3-epimerase	4
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	7
COG0038	H+/Cl- antiporter ClcA	7
COG0039	Malate/lactate dehydrogenase	6
COG0040	ATP phosphoribosyltransferase	4
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	4
COG0042	tRNA-dihydrouridine synthase	4
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	9
COG0044	Dihydroorotase or related cyclic amidohydrolase	6
COG0045	Succinyl-CoA synthetase, beta subunit	7
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	5
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	1
COG0048	Ribosomal protein S12	4
COG0049	Ribosomal protein S7	5
COG0050	Translation elongation factor EF-Tu, a GTPase	3
COG0051	Ribosomal protein S10	5
COG0052	Ribosomal protein S2	7
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	7
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	4
COG0055	FoF1-type ATP synthase, beta subunit	7
COG0056	FoF1-type ATP synthase, alpha subunit	4
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	5
COG0058	Glucan phosphorylase	9
COG0059	Ketol-acid reductoisomerase	4
COG0060	Isoleucyl-tRNA synthetase	14
COG0061	NAD kinase	8
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	2
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	3
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	6
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	5
COG0066	3-isopropylmalate dehydratase small subunit	3
COG0067	Glutamate synthase domain 1	2
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	3
COG0069	Glutamate synthase domain 2	3
COG0070	Glutamate synthase domain 3	2
COG0071	Molecular chaperone IbpA, HSP20 family	11
COG0072	Phenylalanyl-tRNA synthetase beta subunit	9
COG0073	tRNA-binding EMAP/Myf domain	3
COG0074	Succinyl-CoA synthetase, alpha subunit	11
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	4
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	3
COG0077	Prephenate dehydratase	3
COG0078	Ornithine carbamoyltransferase	5
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	13
COG0080	Ribosomal protein L11	7
COG0081	Ribosomal protein L1	7
COG0082	Chorismate synthase	3
COG0083	Homoserine kinase	1
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	5
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	20
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	13
COG0087	Ribosomal protein L3	4
COG0088	Ribosomal protein L4	3
COG0089	Ribosomal protein L23	2
COG0090	Ribosomal protein L2	4
COG0091	Ribosomal protein L22	3
COG0092	Ribosomal protein S3	7
COG0093	Ribosomal protein L14	5
COG0094	Ribosomal protein L5	4
COG0095	Lipoate-protein ligase A	5
COG0096	Ribosomal protein S8	5
COG0097	Ribosomal protein L6P/L9E	3
COG0098	Ribosomal protein S5	3
COG0099	Ribosomal protein S13	7
COG0100	Ribosomal protein S11	5
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	4
COG0102	Ribosomal protein L13	8
COG0103	Ribosomal protein S9	6
COG0104	Adenylosuccinate synthase	9
COG0105	Nucleoside diphosphate kinase	5
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	4
COG0107	Imidazole glycerol phosphate synthase subunit HisF	4
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	4
COG0109	Polyprenyltransferase (heme O synthase)	4
COG0110	Acetyltransferase (isoleucine patch superfamily)	1
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	2
COG0112	Glycine/serine hydroxymethyltransferase	8
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	6
COG0114	Fumarate hydratase class II	5
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	8
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	3
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	4
COG0119	Isopropylmalate/homocitrate/citramalate synthases	11
COG0121	Predicted glutamine amidotransferase	1
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	3
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	4
COG0124	Histidyl-tRNA synthetase	8
COG0125	Thymidylate kinase	7
COG0126	3-phosphoglycerate kinase	5
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	6
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	6
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	7
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	7
COG0131	Imidazoleglycerol phosphate dehydratase HisB	2
COG0132	Dethiobiotin synthetase	5
COG0133	Tryptophan synthase beta chain	2
COG0134	Indole-3-glycerol phosphate synthase	4
COG0135	Phosphoribosylanthranilate isomerase	3
COG0136	Aspartate-semialdehyde dehydrogenase	5
COG0137	Argininosuccinate synthase	5
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	4
COG0139	Phosphoribosyl-AMP cyclohydrolase	3
COG0141	Histidinol dehydrogenase	5
