COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	7
COG0002	N-acetyl-gamma-glutamylphosphate reductase	3
COG0003	Anion-transporting ATPase, ArsA/GET3 family	1
COG0004	Ammonia channel protein AmtB	11
COG0005	Purine nucleoside phosphorylase	2
COG0006	Xaa-Pro aminopeptidase	2
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	3
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	9
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	5
COG0010	Arginase family enzyme	1
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	3
COG0013	Alanyl-tRNA synthetase	6
COG0014	Gamma-glutamyl phosphate reductase	3
COG0015	Adenylosuccinate lyase	1
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	3
COG0017	Aspartyl/asparaginyl-tRNA synthetase	3
COG0018	Arginyl-tRNA synthetase	4
COG0019	Diaminopimelate decarboxylase	3
COG0020	Undecaprenyl pyrophosphate synthase	3
COG0021	Transketolase	5
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	8
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	1
COG0024	Methionine aminopeptidase	2
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	3
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	1
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	4
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	6
COG0029	Aspartate oxidase	1
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	5
COG0031	Cysteine synthase	5
COG0033	Phosphoglucomutase	2
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	7
COG0036	Pentose-5-phosphate-3-epimerase	4
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	6
COG0038	H+/Cl- antiporter ClcA	5
COG0039	Malate/lactate dehydrogenase	3
COG0040	ATP phosphoribosyltransferase	4
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	3
COG0042	tRNA-dihydrouridine synthase	2
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	5
COG0044	Dihydroorotase or related cyclic amidohydrolase	8
COG0045	Succinyl-CoA synthetase, beta subunit	4
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	6
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	4
COG0048	Ribosomal protein S12	1
COG0049	Ribosomal protein S7	2
COG0050	Translation elongation factor EF-Tu, a GTPase	1
COG0051	Ribosomal protein S10	2
COG0052	Ribosomal protein S2	2
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	3
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	1
COG0055	FoF1-type ATP synthase, beta subunit	1
COG0056	FoF1-type ATP synthase, alpha subunit	4
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	3
COG0058	Glucan phosphorylase	10
COG0059	Ketol-acid reductoisomerase	4
COG0060	Isoleucyl-tRNA synthetase	4
COG0061	NAD kinase	5
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	4
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	6
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	5
COG0066	3-isopropylmalate dehydratase small subunit	3
COG0067	Glutamate synthase domain 1	4
COG0069	Glutamate synthase domain 2	5
COG0070	Glutamate synthase domain 3	1
COG0071	Molecular chaperone IbpA, HSP20 family	6
COG0072	Phenylalanyl-tRNA synthetase beta subunit	7
COG0073	tRNA-binding EMAP/Myf domain	3
COG0074	Succinyl-CoA synthetase, alpha subunit	5
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	5
COG0077	Prephenate dehydratase	4
COG0078	Ornithine carbamoyltransferase	2
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	6
COG0080	Ribosomal protein L11	4
COG0081	Ribosomal protein L1	3
COG0082	Chorismate synthase	6
COG0083	Homoserine kinase	2
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	6
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	9
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	9
COG0087	Ribosomal protein L3	3
COG0088	Ribosomal protein L4	2
COG0089	Ribosomal protein L23	2
COG0090	Ribosomal protein L2	4
COG0091	Ribosomal protein L22	2
COG0092	Ribosomal protein S3	4
COG0093	Ribosomal protein L14	1
COG0094	Ribosomal protein L5	2
COG0095	Lipoate-protein ligase A	1
COG0096	Ribosomal protein S8	1
COG0097	Ribosomal protein L6P/L9E	3
COG0098	Ribosomal protein S5	3
COG0099	Ribosomal protein S13	2
COG0100	Ribosomal protein S11	2
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	4
COG0102	Ribosomal protein L13	1
COG0103	Ribosomal protein S9	2
COG0104	Adenylosuccinate synthase	1
COG0105	Nucleoside diphosphate kinase	3
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	2
