COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	63
COG0002	N-acetyl-gamma-glutamylphosphate reductase	32
COG0003	Anion-transporting ATPase, ArsA/GET3 family	58
COG0004	Ammonia channel protein AmtB	96
COG0005	Purine nucleoside phosphorylase	33
COG0006	Xaa-Pro aminopeptidase	79
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	17
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	90
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	47
COG0010	Arginase family enzyme	34
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	12
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	36
COG0013	Alanyl-tRNA synthetase	69
COG0014	Gamma-glutamyl phosphate reductase	33
COG0015	Adenylosuccinate lyase	60
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	34
COG0017	Aspartyl/asparaginyl-tRNA synthetase	25
COG0018	Arginyl-tRNA synthetase	52
COG0019	Diaminopimelate decarboxylase	64
COG0020	Undecaprenyl pyrophosphate synthase	62
COG0021	Transketolase	119
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	89
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	4
COG0024	Methionine aminopeptidase	34
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	53
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	16
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	232
COG0029	Aspartate oxidase	30
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	32
COG0031	Cysteine synthase	101
COG0033	Phosphoglucomutase	44
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	54
COG0035	Uracil phosphoribosyltransferase	12
COG0036	Pentose-5-phosphate-3-epimerase	31
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	24
COG0038	H+/Cl- antiporter ClcA	76
COG0039	Malate/lactate dehydrogenase	47
COG0040	ATP phosphoribosyltransferase	27
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	17
COG0042	tRNA-dihydrouridine synthase	36
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	62
COG0044	Dihydroorotase or related cyclic amidohydrolase	86
COG0045	Succinyl-CoA synthetase, beta subunit	49
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	60
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	22
COG0048	Ribosomal protein S12	27
COG0049	Ribosomal protein S7	32
COG0050	Translation elongation factor EF-Tu, a GTPase	102
COG0051	Ribosomal protein S10	28
COG0052	Ribosomal protein S2	33
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	72
