COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	35
COG0002	N-acetyl-gamma-glutamylphosphate reductase	18
COG0003	Anion-transporting ATPase, ArsA/GET3 family	11
COG0004	Ammonia channel protein AmtB	20
COG0005	Purine nucleoside phosphorylase	16
COG0006	Xaa-Pro aminopeptidase	47
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	13
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	31
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	23
COG0010	Arginase family enzyme	19
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	19
COG0013	Alanyl-tRNA synthetase	20
COG0014	Gamma-glutamyl phosphate reductase	9
COG0015	Adenylosuccinate lyase	19
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	14
COG0017	Aspartyl/asparaginyl-tRNA synthetase	11
COG0018	Arginyl-tRNA synthetase	18
COG0019	Diaminopimelate decarboxylase	21
COG0020	Undecaprenyl pyrophosphate synthase	15
COG0021	Transketolase	23
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	45
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	6
COG0024	Methionine aminopeptidase	18
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	11
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	11
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	3
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	59
COG0029	Aspartate oxidase	15
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	14
COG0031	Cysteine synthase	29
COG0033	Phosphoglucomutase	6
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	16
COG0035	Uracil phosphoribosyltransferase	6
COG0036	Pentose-5-phosphate-3-epimerase	13
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	16
COG0038	H+/Cl- antiporter ClcA	19
COG0039	Malate/lactate dehydrogenase	19
COG0040	ATP phosphoribosyltransferase	15
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	14
COG0042	tRNA-dihydrouridine synthase	12
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	12
COG0044	Dihydroorotase or related cyclic amidohydrolase	36
COG0045	Succinyl-CoA synthetase, beta subunit	17
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	20
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	12
COG0048	Ribosomal protein S12	12
COG0049	Ribosomal protein S7	14
COG0050	Translation elongation factor EF-Tu, a GTPase	22
COG0051	Ribosomal protein S10	12
COG0052	Ribosomal protein S2	14
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	20
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	6
COG0055	FoF1-type ATP synthase, beta subunit	18
COG0056	FoF1-type ATP synthase, alpha subunit	13
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	15
COG0058	Glucan phosphorylase	31
COG0059	Ketol-acid reductoisomerase	16
COG0060	Isoleucyl-tRNA synthetase	22
COG0061	NAD kinase	11
