COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	1459
COG0002	N-acetyl-gamma-glutamylphosphate reductase	568
COG0003	Anion-transporting ATPase, ArsA/GET3 family	237
COG0004	Ammonia channel protein AmtB	1087
COG0005	Purine nucleoside phosphorylase	657
COG0006	Xaa-Pro aminopeptidase	1693
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	463
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	1344
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	550
COG0010	Arginase family enzyme	770
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	13
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	651
COG0013	Alanyl-tRNA synthetase	1421
COG0014	Gamma-glutamyl phosphate reductase	407
COG0015	Adenylosuccinate lyase	993
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	568
COG0017	Aspartyl/asparaginyl-tRNA synthetase	502
COG0018	Arginyl-tRNA synthetase	889
COG0019	Diaminopimelate decarboxylase	924
COG0020	Undecaprenyl pyrophosphate synthase	695
COG0021	Transketolase	1301
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	1573
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	40
COG0024	Methionine aminopeptidase	564
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	383
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	350
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	31
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	4078
COG0029	Aspartate oxidase	403
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	479
COG0031	Cysteine synthase	1455
COG0033	Phosphoglucomutase	467
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	799
COG0035	Uracil phosphoribosyltransferase	122
COG0036	Pentose-5-phosphate-3-epimerase	546
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	473
COG0038	H+/Cl- antiporter ClcA	1108
COG0039	Malate/lactate dehydrogenase	650
COG0040	ATP phosphoribosyltransferase	420
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	348
COG0042	tRNA-dihydrouridine synthase	546
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	944
COG0044	Dihydroorotase or related cyclic amidohydrolase	1500
COG0045	Succinyl-CoA synthetase, beta subunit	749
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	1059
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	438
COG0048	Ribosomal protein S12	374
COG0049	Ribosomal protein S7	414
COG0050	Translation elongation factor EF-Tu, a GTPase	1284
COG0051	Ribosomal protein S10	337
COG0052	Ribosomal protein S2	535
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	604
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	306
COG0055	FoF1-type ATP synthase, beta subunit	938
COG0056	FoF1-type ATP synthase, alpha subunit	915
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	725
COG0058	Glucan phosphorylase	1542
COG0059	Ketol-acid reductoisomerase	549
COG0060	Isoleucyl-tRNA synthetase	1334
COG0061	NAD kinase	407
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	355
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	468
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	833
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	1055
COG0066	3-isopropylmalate dehydratase small subunit	533
COG0067	Glutamate synthase domain 1	645
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	403
