COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	880
COG0002	N-acetyl-gamma-glutamylphosphate reductase	298
COG0003	Anion-transporting ATPase, ArsA/GET3 family	138
COG0004	Ammonia channel protein AmtB	410
COG0005	Purine nucleoside phosphorylase	353
COG0006	Xaa-Pro aminopeptidase	1013
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	216
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	570
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	254
COG0010	Arginase family enzyme	513
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	13
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	342
COG0013	Alanyl-tRNA synthetase	685
COG0014	Gamma-glutamyl phosphate reductase	198
COG0015	Adenylosuccinate lyase	543
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	290
COG0017	Aspartyl/asparaginyl-tRNA synthetase	373
COG0018	Arginyl-tRNA synthetase	428
COG0019	Diaminopimelate decarboxylase	458
COG0020	Undecaprenyl pyrophosphate synthase	356
COG0021	Transketolase	734
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	965
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	25
COG0024	Methionine aminopeptidase	271
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	224
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	130
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	4
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	2698
COG0029	Aspartate oxidase	191
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	237
COG0031	Cysteine synthase	760
COG0033	Phosphoglucomutase	201
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	389
COG0035	Uracil phosphoribosyltransferase	89
COG0036	Pentose-5-phosphate-3-epimerase	291
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	288
COG0038	H+/Cl- antiporter ClcA	333
COG0039	Malate/lactate dehydrogenase	311
COG0040	ATP phosphoribosyltransferase	182
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	174
COG0042	tRNA-dihydrouridine synthase	260
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	945
COG0044	Dihydroorotase or related cyclic amidohydrolase	997
COG0045	Succinyl-CoA synthetase, beta subunit	369
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	478
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	228
COG0048	Ribosomal protein S12	184
COG0049	Ribosomal protein S7	214
COG0050	Translation elongation factor EF-Tu, a GTPase	536
COG0051	Ribosomal protein S10	162
COG0052	Ribosomal protein S2	247
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	337
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	149
COG0055	FoF1-type ATP synthase, beta subunit	427
COG0056	FoF1-type ATP synthase, alpha subunit	402
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	351
COG0058	Glucan phosphorylase	694
COG0059	Ketol-acid reductoisomerase	287
COG0060	Isoleucyl-tRNA synthetase	640
COG0061	NAD kinase	223
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	224
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	264
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	391
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	553
COG0066	3-isopropylmalate dehydratase small subunit	324
COG0067	Glutamate synthase domain 1	300
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	109
COG0069	Glutamate synthase domain 2	408
COG0070	Glutamate synthase domain 3	215
COG0071	Molecular chaperone IbpA, HSP20 family	571
COG0072	Phenylalanyl-tRNA synthetase beta subunit	461
COG0073	tRNA-binding EMAP/Myf domain	187
COG0074	Succinyl-CoA synthetase, alpha subunit	350
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	579
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	414
COG0077	Prephenate dehydratase	251
COG0078	Ornithine carbamoyltransferase	301
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	591
COG0080	Ribosomal protein L11	219
COG0081	Ribosomal protein L1	246
COG0082	Chorismate synthase	309
COG0083	Homoserine kinase	132
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	251
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	847
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	655
COG0087	Ribosomal protein L3	240
COG0088	Ribosomal protein L4	187
COG0089	Ribosomal protein L23	138
COG0090	Ribosomal protein L2	244
COG0091	Ribosomal protein L22	151
COG0092	Ribosomal protein S3	216
COG0093	Ribosomal protein L14	182
COG0094	Ribosomal protein L5	209
COG0095	Lipoate-protein ligase A	46
COG0096	Ribosomal protein S8	178
COG0097	Ribosomal protein L6P/L9E	220
COG0098	Ribosomal protein S5	204
COG0099	Ribosomal protein S13	194
COG0100	Ribosomal protein S11	172
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	248
COG0102	Ribosomal protein L13	201
COG0103	Ribosomal protein S9	189
COG0104	Adenylosuccinate synthase	403
COG0105	Nucleoside diphosphate kinase	185
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	172
COG0107	Imidazole glycerol phosphate synthase subunit HisF	199
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	205
COG0109	Polyprenyltransferase (heme O synthase)	299
COG0110	Acetyltransferase (isoleucine patch superfamily)	238
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	1213
COG0112	Glycine/serine hydroxymethyltransferase	436
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	273
COG0114	Fumarate hydratase class II	371
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	583
COG0116	23S rRNA G2445 N2-methylase RlmL	45
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	125
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	167
COG0119	Isopropylmalate/homocitrate/citramalate synthases	811
COG0120	Ribose 5-phosphate isomerase	181
COG0121	Predicted glutamine amidotransferase	28
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	314
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	294
COG0124	Histidyl-tRNA synthetase	346
COG0125	Thymidylate kinase	437
COG0126	3-phosphoglycerate kinase	354
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	205
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	372
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	746
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	249
COG0131	Imidazoleglycerol phosphate dehydratase HisB	142
COG0132	Dethiobiotin synthetase	60
COG0133	Tryptophan synthase beta chain	304
COG0134	Indole-3-glycerol phosphate synthase	243
COG0135	Phosphoribosylanthranilate isomerase	209
COG0136	Aspartate-semialdehyde dehydrogenase	371
COG0137	Argininosuccinate synthase	351
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	412
COG0139	Phosphoribosyl-AMP cyclohydrolase	112
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	65
COG0141	Histidinol dehydrogenase	281
COG0142	Geranylgeranyl pyrophosphate synthase	546
COG0143	Methionyl-tRNA synthetase	447
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	247
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	1216
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	1111
COG0147	Anthranilate/para-aminobenzoate synthases component I	349
COG0148	Enolase	415
COG0149	Triosephosphate isomerase	248
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	280
