COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	491
COG0002	N-acetyl-gamma-glutamylphosphate reductase	210
COG0003	Anion-transporting ATPase, ArsA/GET3 family	66
COG0004	Ammonia channel protein AmtB	417
COG0005	Purine nucleoside phosphorylase	211
COG0006	Xaa-Pro aminopeptidase	341
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	163
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	474
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	202
COG0010	Arginase family enzyme	131
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	1
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	287
COG0013	Alanyl-tRNA synthetase	599
COG0014	Gamma-glutamyl phosphate reductase	229
COG0015	Adenylosuccinate lyase	374
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	261
COG0017	Aspartyl/asparaginyl-tRNA synthetase	131
COG0018	Arginyl-tRNA synthetase	322
COG0019	Diaminopimelate decarboxylase	317
COG0020	Undecaprenyl pyrophosphate synthase	236
COG0021	Transketolase	672
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	502
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	16
COG0024	Methionine aminopeptidase	210
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	172
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	177
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	14
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	1145
COG0029	Aspartate oxidase	193
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	166
COG0031	Cysteine synthase	548
COG0033	Phosphoglucomutase	387
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	345
COG0035	Uracil phosphoribosyltransferase	93
COG0036	Pentose-5-phosphate-3-epimerase	243
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	133
COG0038	H+/Cl- antiporter ClcA	384
COG0039	Malate/lactate dehydrogenase	231
COG0040	ATP phosphoribosyltransferase	136
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	139
COG0042	tRNA-dihydrouridine synthase	249
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	240
COG0044	Dihydroorotase or related cyclic amidohydrolase	509
COG0045	Succinyl-CoA synthetase, beta subunit	368
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	490
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	177
COG0048	Ribosomal protein S12	104
COG0049	Ribosomal protein S7	136
COG0050	Translation elongation factor EF-Tu, a GTPase	535
COG0051	Ribosomal protein S10	101
COG0052	Ribosomal protein S2	221
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	143
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	98
COG0055	FoF1-type ATP synthase, beta subunit	689
COG0056	FoF1-type ATP synthase, alpha subunit	629
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
COG0058	Glucan phosphorylase	828
COG0059	Ketol-acid reductoisomerase	259
COG0060	Isoleucyl-tRNA synthetase	683
COG0061	NAD kinase	137
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	126
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	213
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	410
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	433
COG0066	3-isopropylmalate dehydratase small subunit	124
COG0067	Glutamate synthase domain 1	286
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	303
COG0069	Glutamate synthase domain 2	406
COG0070	Glutamate synthase domain 3	162
COG0071	Molecular chaperone IbpA, HSP20 family	178
COG0072	Phenylalanyl-tRNA synthetase beta subunit	283
COG0073	tRNA-binding EMAP/Myf domain	86
COG0074	Succinyl-CoA synthetase, alpha subunit	275
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	248
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	286
COG0077	Prephenate dehydratase	185
COG0078	Ornithine carbamoyltransferase	282
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	381
COG0080	Ribosomal protein L11	133
COG0081	Ribosomal protein L1	210
COG0082	Chorismate synthase	262
COG0083	Homoserine kinase	110
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	163
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	796
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	550
COG0087	Ribosomal protein L3	175
COG0088	Ribosomal protein L4	104
COG0089	Ribosomal protein L23	74
COG0090	Ribosomal protein L2	223
COG0091	Ribosomal protein L22	80
COG0092	Ribosomal protein S3	200
COG0093	Ribosomal protein L14	116
COG0094	Ribosomal protein L5	152
COG0095	Lipoate-protein ligase A	17
COG0096	Ribosomal protein S8	133
COG0097	Ribosomal protein L6P/L9E	159
COG0098	Ribosomal protein S5	157
COG0099	Ribosomal protein S13	91
COG0100	Ribosomal protein S11	107
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	147
COG0102	Ribosomal protein L13	122
COG0103	Ribosomal protein S9	127
COG0104	Adenylosuccinate synthase	353
COG0105	Nucleoside diphosphate kinase	123
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	125
COG0107	Imidazole glycerol phosphate synthase subunit HisF	184
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	189
COG0109	Polyprenyltransferase (heme O synthase)	249
COG0110	Acetyltransferase (isoleucine patch superfamily)	150
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	660
COG0112	Glycine/serine hydroxymethyltransferase	381
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	288
COG0114	Fumarate hydratase class II	377
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	323
COG0116	23S rRNA G2445 N2-methylase RlmL	36
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	86
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	148
COG0119	Isopropylmalate/homocitrate/citramalate synthases	470
COG0120	Ribose 5-phosphate isomerase	99
COG0121	Predicted glutamine amidotransferase	13
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	117
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	131
COG0124	Histidyl-tRNA synthetase	245
COG0125	Thymidylate kinase	146
COG0126	3-phosphoglycerate kinase	307
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	98
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	240
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	757
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	175
COG0131	Imidazoleglycerol phosphate dehydratase HisB	150
COG0132	Dethiobiotin synthetase	77
COG0133	Tryptophan synthase beta chain	355
COG0134	Indole-3-glycerol phosphate synthase	156
COG0135	Phosphoribosylanthranilate isomerase	130
COG0136	Aspartate-semialdehyde dehydrogenase	256
COG0137	Argininosuccinate synthase	273
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	386
COG0139	Phosphoribosyl-AMP cyclohydrolase	83
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	23
COG0141	Histidinol dehydrogenase	277
COG0142	Geranylgeranyl pyrophosphate synthase	338
COG0143	Methionyl-tRNA synthetase	406
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	134
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	379
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	343
COG0147	Anthranilate/para-aminobenzoate synthases component I	370
COG0148	Enolase	440
COG0149	Triosephosphate isomerase	282
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	237
COG0151	Phosphoribosylamine-glycine ligase	318
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	198
COG0153	Galactokinase	147
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	1069
COG0155	Sulfite reductase, beta subunit (hemoprotein)	267
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	387
COG0157	Nicotinate-nucleotide pyrophosphorylase	173
COG0158	Fructose-1,6-bisphosphatase	88
COG0159	Tryptophan synthase alpha chain	154
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	484
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	437
COG0162	Tyrosyl-tRNA synthetase	234
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	83
COG0164	Ribonuclease HII	113
COG0165	Argininosuccinate lyase	310
COG0166	Glucose-6-phosphate isomerase	465
COG0167	Dihydroorotate dehydrogenase	246
COG0168	Trk-type K+ transport system, membrane component	25
COG0169	Shikimate 5-dehydrogenase	192
COG0170	Dolichol kinase	3
COG0171	NH3-dependent NAD+ synthetase	194
COG0172	Seryl-tRNA synthetase	348
COG0173	Aspartyl-tRNA synthetase	427
COG0174	Glutamine synthetase	549
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	299
COG0176	Transaldolase	277
COG0177	Endonuclease III	158
COG0178	Excinuclease UvrABC ATPase subunit	1271
COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	387
COG0180	Tryptophanyl-tRNA synthetase	231
COG0181	Porphobilinogen deaminase	188
COG0182	Methylthioribose-1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	166
COG0183	Acetyl-CoA acetyltransferase	1104
COG0184	Ribosomal protein S15P/S13E	89
COG0185	Ribosomal protein S19	65
COG0186	Ribosomal protein S17	93
COG0187	DNA gyrase/topoisomerase IV, subunit B	818
COG0188	DNA gyrase/topoisomerase IV, subunit A	876
COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	56
COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	249
COG0191	Fructose/tagatose bisphosphate aldolase	101
COG0192	S-adenosylmethionine synthetase	386
COG0193	Peptidyl-tRNA hydrolase	130
COG0194	Guanylate kinase	166
COG0195	Transcription antitermination factor NusA, contains S1 and KH domains	170
COG0196	FAD synthase	165
COG0197	Ribosomal protein L16/L10AE	98
COG0198	Ribosomal protein L24	84
COG0199	Ribosomal protein S14	52
COG0200	Ribosomal protein L15	85
COG0201	Preprotein translocase subunit SecY	372
COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	282
COG0203	Ribosomal protein L17	105
COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	241
COG0205	6-phosphofructokinase	256
COG0206	Cell division GTPase FtsZ	265
COG0207	Thymidylate synthase	80
COG0208	Ribonucleotide reductase beta subunit, ferritin-like domain	73
COG0209	Ribonucleotide reductase alpha subunit	353
COG0210	Superfamily I DNA or RNA helicase	755
COG0211	Ribosomal protein L27	81
COG0212	5-formyltetrahydrofolate cyclo-ligase	23
COG0213	Thymidine phosphorylase	166
COG0214	Pyridoxal biosynthesis lyase PdxS	145
COG0215	Cysteinyl-tRNA synthetase	373
COG0216	Protein chain release factor A	306
COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	193
COG0218	GTP-binding protein EngB required for normal cell division	38
COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	42
