COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	189
COG0002	N-acetyl-gamma-glutamylphosphate reductase	98
COG0003	Anion-transporting ATPase, ArsA/GET3 family	45
COG0004	Ammonia channel protein AmtB	174
COG0005	Purine nucleoside phosphorylase	65
COG0006	Xaa-Pro aminopeptidase	132
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	66
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	191
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	65
COG0010	Arginase family enzyme	99
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	15
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	115
COG0013	Alanyl-tRNA synthetase	222
COG0014	Gamma-glutamyl phosphate reductase	92
COG0015	Adenylosuccinate lyase	116
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	96
COG0017	Aspartyl/asparaginyl-tRNA synthetase	129
COG0018	Arginyl-tRNA synthetase	149
COG0019	Diaminopimelate decarboxylase	129
COG0020	Undecaprenyl pyrophosphate synthase	88
COG0021	Transketolase	132
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	163
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	11
COG0024	Methionine aminopeptidase	67
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	5
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	49
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	5
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	424
COG0029	Aspartate oxidase	86
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	64
COG0031	Cysteine synthase	218
COG0033	Phosphoglucomutase	9
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	134
COG0035	Uracil phosphoribosyltransferase	14
COG0036	Pentose-5-phosphate-3-epimerase	56
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	69
COG0038	H+/Cl- antiporter ClcA	16
COG0039	Malate/lactate dehydrogenase	95
COG0040	ATP phosphoribosyltransferase	62
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	46
COG0042	tRNA-dihydrouridine synthase	48
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	163
