COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	65
COG0002	N-acetyl-gamma-glutamylphosphate reductase	46
COG0003	Anion-transporting ATPase, ArsA/GET3 family	20
COG0004	Ammonia channel protein AmtB	47
COG0005	Purine nucleoside phosphorylase	67
COG0006	Xaa-Pro aminopeptidase	146
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	29
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	150
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	77
COG0010	Arginase family enzyme	39
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	8
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	75
COG0013	Alanyl-tRNA synthetase	136
COG0014	Gamma-glutamyl phosphate reductase	49
COG0015	Adenylosuccinate lyase	64
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	81
COG0017	Aspartyl/asparaginyl-tRNA synthetase	86
COG0018	Arginyl-tRNA synthetase	98
COG0019	Diaminopimelate decarboxylase	100
COG0020	Undecaprenyl pyrophosphate synthase	69
COG0021	Transketolase	83
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	56
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	9
COG0024	Methionine aminopeptidase	67
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	13
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	10
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	4
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	136
COG0029	Aspartate oxidase	68
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	83
COG0031	Cysteine synthase	80
COG0033	Phosphoglucomutase	10
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	72
COG0035	Uracil phosphoribosyltransferase	32
COG0036	Pentose-5-phosphate-3-epimerase	71
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	84
COG0038	H+/Cl- antiporter ClcA	25
COG0039	Malate/lactate dehydrogenase	46
COG0040	ATP phosphoribosyltransferase	47
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	46
COG0042	tRNA-dihydrouridine synthase	84
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	37
COG0044	Dihydroorotase or related cyclic amidohydrolase	86
COG0045	Succinyl-CoA synthetase, beta subunit	25
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	99
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	42
COG0048	Ribosomal protein S12	58
COG0049	Ribosomal protein S7	59
COG0050	Translation elongation factor EF-Tu, a GTPase	90
COG0051	Ribosomal protein S10	51
COG0052	Ribosomal protein S2	72
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	94
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	36
COG0055	FoF1-type ATP synthase, beta subunit	50
COG0056	FoF1-type ATP synthase, alpha subunit	64
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	95
COG0058	Glucan phosphorylase	117
COG0059	Ketol-acid reductoisomerase	52
COG0060	Isoleucyl-tRNA synthetase	138
COG0061	NAD kinase	58
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	45
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	43
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	65
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	79
COG0066	3-isopropylmalate dehydratase small subunit	47
COG0067	Glutamate synthase domain 1	29
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	51
COG0069	Glutamate synthase domain 2	47
COG0070	Glutamate synthase domain 3	24
COG0071	Molecular chaperone IbpA, HSP20 family	110
COG0072	Phenylalanyl-tRNA synthetase beta subunit	112
COG0073	tRNA-binding EMAP/Myf domain	81
COG0074	Succinyl-CoA synthetase, alpha subunit	37
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	41
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	23
COG0077	Prephenate dehydratase	47
COG0078	Ornithine carbamoyltransferase	74
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	92
COG0080	Ribosomal protein L11	52
COG0081	Ribosomal protein L1	62
COG0082	Chorismate synthase	69
COG0083	Homoserine kinase	10
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	103
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	155
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	133
COG0087	Ribosomal protein L3	72
COG0088	Ribosomal protein L4	62
COG0089	Ribosomal protein L23	54
COG0090	Ribosomal protein L2	76
COG0091	Ribosomal protein L22	53
COG0092	Ribosomal protein S3	69
COG0093	Ribosomal protein L14	54
COG0094	Ribosomal protein L5	60
COG0095	Lipoate-protein ligase A	41
COG0096	Ribosomal protein S8	53
COG0097	Ribosomal protein L6P/L9E	63
COG0098	Ribosomal protein S5	62
COG0099	Ribosomal protein S13	58
COG0100	Ribosomal protein S11	60
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	62
COG0102	Ribosomal protein L13	61
COG0103	Ribosomal protein S9	53
COG0104	Adenylosuccinate synthase	71
COG0105	Nucleoside diphosphate kinase	40
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	36
COG0107	Imidazole glycerol phosphate synthase subunit HisF	55
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	49
COG0109	Polyprenyltransferase (heme O synthase)	6
COG0110	Acetyltransferase (isoleucine patch superfamily)	65
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	113
COG0112	Glycine/serine hydroxymethyltransferase	91
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	30
COG0114	Fumarate hydratase class II	8
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	91
COG0116	23S rRNA G2445 N2-methylase RlmL	39
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	27
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	30
COG0119	Isopropylmalate/homocitrate/citramalate synthases	134
COG0120	Ribose 5-phosphate isomerase	16
COG0121	Predicted glutamine amidotransferase	6
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	21
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	41
COG0124	Histidyl-tRNA synthetase	93
COG0125	Thymidylate kinase	61
COG0126	3-phosphoglycerate kinase	93
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	67
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	81
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	84
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	62
COG0131	Imidazoleglycerol phosphate dehydratase HisB	39
COG0132	Dethiobiotin synthetase	8
COG0133	Tryptophan synthase beta chain	63
COG0134	Indole-3-glycerol phosphate synthase	33
COG0135	Phosphoribosylanthranilate isomerase	31
COG0136	Aspartate-semialdehyde dehydrogenase	79
COG0137	Argininosuccinate synthase	64
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	83
COG0139	Phosphoribosyl-AMP cyclohydrolase	31
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	19
COG0141	Histidinol dehydrogenase	58
COG0142	Geranylgeranyl pyrophosphate synthase	106
