COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	121
COG0002	N-acetyl-gamma-glutamylphosphate reductase	72
COG0003	Anion-transporting ATPase, ArsA/GET3 family	27
COG0004	Ammonia channel protein AmtB	160
COG0005	Purine nucleoside phosphorylase	75
COG0006	Xaa-Pro aminopeptidase	113
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	52
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	217
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	100
COG0010	Arginase family enzyme	81
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	7
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	87
COG0013	Alanyl-tRNA synthetase	146
COG0014	Gamma-glutamyl phosphate reductase	77
COG0015	Adenylosuccinate lyase	97
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	82
COG0017	Aspartyl/asparaginyl-tRNA synthetase	34
COG0018	Arginyl-tRNA synthetase	109
COG0019	Diaminopimelate decarboxylase	141
COG0020	Undecaprenyl pyrophosphate synthase	71
COG0021	Transketolase	117
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	138
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	14
COG0024	Methionine aminopeptidase	78
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	48
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	65
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	52
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	285
COG0029	Aspartate oxidase	71
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	73
COG0031	Cysteine synthase	124
COG0033	Phosphoglucomutase	23
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	114
COG0035	Uracil phosphoribosyltransferase	45
COG0036	Pentose-5-phosphate-3-epimerase	69
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	104
COG0038	H+/Cl- antiporter ClcA	31
COG0039	Malate/lactate dehydrogenase	81
COG0040	ATP phosphoribosyltransferase	68
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	49
COG0042	tRNA-dihydrouridine synthase	112
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	85
COG0044	Dihydroorotase or related cyclic amidohydrolase	153
COG0045	Succinyl-CoA synthetase, beta subunit	96
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	142
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	66
COG0048	Ribosomal protein S12	72
COG0049	Ribosomal protein S7	91
COG0050	Translation elongation factor EF-Tu, a GTPase	171
COG0051	Ribosomal protein S10	67
COG0052	Ribosomal protein S2	72
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	50
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	58
COG0055	FoF1-type ATP synthase, beta subunit	127
COG0056	FoF1-type ATP synthase, alpha subunit	138
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	140
COG0058	Glucan phosphorylase	72
COG0059	Ketol-acid reductoisomerase	108
COG0060	Isoleucyl-tRNA synthetase	194
COG0061	NAD kinase	64
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	33
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	60
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	134
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	117
COG0066	3-isopropylmalate dehydratase small subunit	81
COG0067	Glutamate synthase domain 1	95
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	16
COG0069	Glutamate synthase domain 2	119
COG0070	Glutamate synthase domain 3	73
COG0071	Molecular chaperone IbpA, HSP20 family	100
COG0072	Phenylalanyl-tRNA synthetase beta subunit	114
COG0073	tRNA-binding EMAP/Myf domain	80
COG0074	Succinyl-CoA synthetase, alpha subunit	86
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	59
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	39
COG0077	Prephenate dehydratase	71
COG0078	Ornithine carbamoyltransferase	83
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	129
COG0080	Ribosomal protein L11	68
COG0081	Ribosomal protein L1	65
COG0082	Chorismate synthase	89
COG0083	Homoserine kinase	17
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	89
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	250
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	193
COG0087	Ribosomal protein L3	87
COG0088	Ribosomal protein L4	75
COG0089	Ribosomal protein L23	70
COG0090	Ribosomal protein L2	94
COG0091	Ribosomal protein L22	61
COG0092	Ribosomal protein S3	65
COG0093	Ribosomal protein L14	64
COG0094	Ribosomal protein L5	82
COG0095	Lipoate-protein ligase A	9
COG0096	Ribosomal protein S8	80
COG0097	Ribosomal protein L6P/L9E	84
COG0098	Ribosomal protein S5	81
COG0099	Ribosomal protein S13	56
COG0100	Ribosomal protein S11	72
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	78
COG0102	Ribosomal protein L13	64
