COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	13
COG0002	N-acetyl-gamma-glutamylphosphate reductase	12
COG0003	Anion-transporting ATPase, ArsA/GET3 family	1
COG0004	Ammonia channel protein AmtB	13
COG0005	Purine nucleoside phosphorylase	1
COG0006	Xaa-Pro aminopeptidase	7
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	10
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	16
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	5
COG0010	Arginase family enzyme	8
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	13
COG0013	Alanyl-tRNA synthetase	11
COG0015	Adenylosuccinate lyase	5
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	11
COG0017	Aspartyl/asparaginyl-tRNA synthetase	11
COG0018	Arginyl-tRNA synthetase	13
COG0019	Diaminopimelate decarboxylase	5
COG0020	Undecaprenyl pyrophosphate synthase	7
COG0021	Transketolase	10
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	13
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	2
COG0024	Methionine aminopeptidase	9
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	2
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	6
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	23
COG0029	Aspartate oxidase	8
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	6
COG0031	Cysteine synthase	13
COG0033	Phosphoglucomutase	4
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	12
COG0035	Uracil phosphoribosyltransferase	8
COG0036	Pentose-5-phosphate-3-epimerase	5
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	5
COG0039	Malate/lactate dehydrogenase	6
COG0040	ATP phosphoribosyltransferase	5
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	8
COG0042	tRNA-dihydrouridine synthase	6
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	9
COG0044	Dihydroorotase or related cyclic amidohydrolase	11
COG0045	Succinyl-CoA synthetase, beta subunit	7
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	10
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	6
COG0048	Ribosomal protein S12	5
COG0049	Ribosomal protein S7	6
COG0050	Translation elongation factor EF-Tu, a GTPase	24
COG0051	Ribosomal protein S10	4
COG0052	Ribosomal protein S2	7
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	7
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	2
COG0055	FoF1-type ATP synthase, beta subunit	10
COG0056	FoF1-type ATP synthase, alpha subunit	7
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	17
COG0058	Glucan phosphorylase	3
COG0059	Ketol-acid reductoisomerase	7
COG0060	Isoleucyl-tRNA synthetase	30
COG0061	NAD kinase	4
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	3
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	3
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	12
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	17
COG0066	3-isopropylmalate dehydratase small subunit	3
