COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	119
COG0002	N-acetyl-gamma-glutamylphosphate reductase	114
COG0003	Anion-transporting ATPase, ArsA/GET3 family	3
COG0004	Ammonia channel protein AmtB	201
COG0005	Purine nucleoside phosphorylase	47
COG0006	Xaa-Pro aminopeptidase	133
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	70
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	235
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	84
COG0010	Arginase family enzyme	85
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	4
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	140
COG0013	Alanyl-tRNA synthetase	317
COG0014	Gamma-glutamyl phosphate reductase	167
COG0015	Adenylosuccinate lyase	134
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	142
COG0017	Aspartyl/asparaginyl-tRNA synthetase	34
COG0018	Arginyl-tRNA synthetase	145
COG0019	Diaminopimelate decarboxylase	166
COG0020	Undecaprenyl pyrophosphate synthase	88
COG0021	Transketolase	266
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	175
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	12
COG0024	Methionine aminopeptidase	125
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	16
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	114
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	36
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	482
COG0029	Aspartate oxidase	91
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	82
COG0031	Cysteine synthase	173
COG0033	Phosphoglucomutase	15
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	182
COG0035	Uracil phosphoribosyltransferase	26
COG0036	Pentose-5-phosphate-3-epimerase	98
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	60
COG0038	H+/Cl- antiporter ClcA	24
COG0039	Malate/lactate dehydrogenase	96
COG0040	ATP phosphoribosyltransferase	57
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	78
COG0042	tRNA-dihydrouridine synthase	153
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	137
COG0044	Dihydroorotase or related cyclic amidohydrolase	182
COG0045	Succinyl-CoA synthetase, beta subunit	185
