COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	310
COG0002	N-acetyl-gamma-glutamylphosphate reductase	145
COG0003	Anion-transporting ATPase, ArsA/GET3 family	79
COG0004	Ammonia channel protein AmtB	291
COG0005	Purine nucleoside phosphorylase	139
COG0006	Xaa-Pro aminopeptidase	287
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	106
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	331
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	128
COG0010	Arginase family enzyme	161
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	6
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	149
COG0013	Alanyl-tRNA synthetase	372
COG0014	Gamma-glutamyl phosphate reductase	90
COG0015	Adenylosuccinate lyase	210
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	133
COG0017	Aspartyl/asparaginyl-tRNA synthetase	96
COG0018	Arginyl-tRNA synthetase	192
COG0019	Diaminopimelate decarboxylase	203
COG0020	Undecaprenyl pyrophosphate synthase	180
COG0021	Transketolase	316
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	368
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	11
COG0024	Methionine aminopeptidase	145
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	106
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	123
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	21
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	687
COG0029	Aspartate oxidase	116
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	113
COG0031	Cysteine synthase	329
COG0033	Phosphoglucomutase	55
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	214
COG0035	Uracil phosphoribosyltransferase	47
COG0036	Pentose-5-phosphate-3-epimerase	141
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	93
COG0038	H+/Cl- antiporter ClcA	356
COG0039	Malate/lactate dehydrogenase	142
COG0040	ATP phosphoribosyltransferase	102
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	94
COG0042	tRNA-dihydrouridine synthase	135
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	151
COG0044	Dihydroorotase or related cyclic amidohydrolase	234
COG0045	Succinyl-CoA synthetase, beta subunit	205
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	269
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	109
COG0048	Ribosomal protein S12	86
COG0049	Ribosomal protein S7	95
COG0050	Translation elongation factor EF-Tu, a GTPase	295
COG0051	Ribosomal protein S10	85
COG0052	Ribosomal protein S2	127
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	145
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	82
COG0055	FoF1-type ATP synthase, beta subunit	255
COG0056	FoF1-type ATP synthase, alpha subunit	271
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	190
COG0058	Glucan phosphorylase	273
COG0059	Ketol-acid reductoisomerase	143
COG0060	Isoleucyl-tRNA synthetase	413
COG0061	NAD kinase	100
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	84
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	95
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	199
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	251
COG0066	3-isopropylmalate dehydratase small subunit	109
COG0067	Glutamate synthase domain 1	138
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	127
COG0069	Glutamate synthase domain 2	217
COG0070	Glutamate synthase domain 3	102
COG0071	Molecular chaperone IbpA, HSP20 family	155
COG0072	Phenylalanyl-tRNA synthetase beta subunit	221
COG0073	tRNA-binding EMAP/Myf domain	87
COG0074	Succinyl-CoA synthetase, alpha subunit	164
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	130
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	224
COG0077	Prephenate dehydratase	115
COG0078	Ornithine carbamoyltransferase	153
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	207
COG0080	Ribosomal protein L11	95
COG0081	Ribosomal protein L1	114
COG0082	Chorismate synthase	154
COG0083	Homoserine kinase	74
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	122
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	520
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	383
COG0087	Ribosomal protein L3	109
COG0088	Ribosomal protein L4	92
COG0089	Ribosomal protein L23	74
COG0090	Ribosomal protein L2	140
COG0091	Ribosomal protein L22	67
COG0092	Ribosomal protein S3	111
COG0093	Ribosomal protein L14	82
COG0094	Ribosomal protein L5	113
COG0095	Lipoate-protein ligase A	42
COG0096	Ribosomal protein S8	98
COG0097	Ribosomal protein L6P/L9E	88
COG0098	Ribosomal protein S5	89
COG0099	Ribosomal protein S13	82
COG0100	Ribosomal protein S11	89
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	104
COG0102	Ribosomal protein L13	83
COG0103	Ribosomal protein S9	86
COG0104	Adenylosuccinate synthase	187
COG0105	Nucleoside diphosphate kinase	86
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	102
COG0107	Imidazole glycerol phosphate synthase subunit HisF	109
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	92
COG0109	Polyprenyltransferase (heme O synthase)	152
COG0110	Acetyltransferase (isoleucine patch superfamily)	102
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	403
COG0112	Glycine/serine hydroxymethyltransferase	207
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	167
COG0114	Fumarate hydratase class II	177
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	255
COG0116	23S rRNA G2445 N2-methylase RlmL	32
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	60
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	113
COG0119	Isopropylmalate/homocitrate/citramalate synthases	329
COG0120	Ribose 5-phosphate isomerase	66
COG0121	Predicted glutamine amidotransferase	17
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	120
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	135
COG0124	Histidyl-tRNA synthetase	156
COG0125	Thymidylate kinase	97
COG0126	3-phosphoglycerate kinase	172
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	84
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	142
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	423
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	115
COG0131	Imidazoleglycerol phosphate dehydratase HisB	101
COG0132	Dethiobiotin synthetase	46
COG0133	Tryptophan synthase beta chain	163
COG0134	Indole-3-glycerol phosphate synthase	106
COG0135	Phosphoribosylanthranilate isomerase	95
COG0136	Aspartate-semialdehyde dehydrogenase	172
COG0137	Argininosuccinate synthase	176
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	225
COG0139	Phosphoribosyl-AMP cyclohydrolase	74
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	35
COG0141	Histidinol dehydrogenase	166
COG0142	Geranylgeranyl pyrophosphate synthase	245
COG0143	Methionyl-tRNA synthetase	245
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	105
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	273
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	219
COG0147	Anthranilate/para-aminobenzoate synthases component I	207
COG0148	Enolase	317
COG0149	Triosephosphate isomerase	118
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	165
COG0151	Phosphoribosylamine-glycine ligase	189
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	135
COG0153	Galactokinase	68
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	686
COG0155	Sulfite reductase, beta subunit (hemoprotein)	157
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	206
COG0157	Nicotinate-nucleotide pyrophosphorylase	98
COG0158	Fructose-1,6-bisphosphatase	43
COG0159	Tryptophan synthase alpha chain	106
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	297
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	267
COG0162	Tyrosyl-tRNA synthetase	166
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	52
COG0164	Ribonuclease HII	85
COG0165	Argininosuccinate lyase	179
COG0166	Glucose-6-phosphate isomerase	187
COG0167	Dihydroorotate dehydrogenase	174
COG0168	Trk-type K+ transport system, membrane component	26
COG0169	Shikimate 5-dehydrogenase	123
COG0170	Dolichol kinase	4
COG0171	NH3-dependent NAD+ synthetase	132
COG0172	Seryl-tRNA synthetase	201
COG0173	Aspartyl-tRNA synthetase	236
COG0174	Glutamine synthetase	355
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	181
COG0176	Transaldolase	160
COG0177	Endonuclease III	118
COG0178	Excinuclease UvrABC ATPase subunit	566
COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	285
COG0180	Tryptophanyl-tRNA synthetase	165
COG0181	Porphobilinogen deaminase	106
COG0182	Methylthioribose-1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	87
COG0183	Acetyl-CoA acetyltransferase	718
COG0184	Ribosomal protein S15P/S13E	67
COG0185	Ribosomal protein S19	76
COG0186	Ribosomal protein S17	65
COG0187	DNA gyrase/topoisomerase IV, subunit B	427
COG0188	DNA gyrase/topoisomerase IV, subunit A	478
COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	99
COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	144
COG0191	Fructose/tagatose bisphosphate aldolase	80
COG0192	S-adenosylmethionine synthetase	207
COG0193	Peptidyl-tRNA hydrolase	82
COG0194	Guanylate kinase	91
COG0195	Transcription antitermination factor NusA, contains S1 and KH domains	112
COG0196	FAD synthase	126
COG0197	Ribosomal protein L16/L10AE	90
COG0198	Ribosomal protein L24	67
COG0199	Ribosomal protein S14	54
COG0200	Ribosomal protein L15	76
COG0201	Preprotein translocase subunit SecY	216
COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	183
COG0203	Ribosomal protein L17	80
COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	204
COG0205	6-phosphofructokinase	153
COG0206	Cell division GTPase FtsZ	149
COG0207	Thymidylate synthase	50
COG0208	Ribonucleotide reductase beta subunit, ferritin-like domain	48
COG0209	Ribonucleotide reductase alpha subunit	297
COG0210	Superfamily I DNA or RNA helicase	474
COG0211	Ribosomal protein L27	64
COG0212	5-formyltetrahydrofolate cyclo-ligase	38
COG0213	Thymidine phosphorylase	88
COG0214	Pyridoxal biosynthesis lyase PdxS	80
COG0215	Cysteinyl-tRNA synthetase	231
COG0216	Protein chain release factor A	167
COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	98
COG0218	GTP-binding protein EngB required for normal cell division	57
COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	24
COG0220	tRNA G46 methylase TrmB	53
COG0221	Inorganic pyrophosphatase	114
COG0222	Ribosomal protein L7/L12	77
COG0223	Methionyl-tRNA formyltransferase	128
COG0224	FoF1-type ATP synthase, gamma subunit	137
COG0225	Peptide methionine sulfoxide reductase MsrA	112
COG0226	ABC-type phosphate transport system, periplasmic component	147
COG0227	Ribosomal protein L28	58
COG0228	Ribosomal protein S16	69
COG0229	Peptide methionine sulfoxide reductase MsrB	89
COG0230	Ribosomal protein L34	35
COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	99
COG0232	dGTP triphosphohydrolase	79
COG0233	Ribosome recycling factor	109
COG0234	Co-chaperonin GroES (HSP10)	81
COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	164
COG0236	Acyl carrier protein	134
COG0237	Dephospho-CoA kinase	83
COG0238	Ribosomal protein S18	51
COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	108
COG0240	Glycerol-3-phosphate dehydrogenase	116
COG0241	Histidinol phosphatase or a related phosphatase	79
COG0242	Peptide deformylase	124
COG0243	Anaerobic selenocysteine-containing dehydrogenase	405
COG0244	Ribosomal protein L10	86
COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	78
COG0246	Mannitol-1-phosphate/altronate dehydrogenases	22
COG0247	Fe-S oxidoreductase	353
COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	163
COG0249	DNA mismatch repair ATPase MutS	316
COG0250	Transcription antitermination factor NusG	119
COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	175
COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	38
COG0253	Diaminopimelate epimerase	82
COG0254	Ribosomal protein L31	64
COG0255	Ribosomal protein L29	56
COG0256	Ribosomal protein L18	80
COG0257	Ribosomal protein L36	35
COG0258	5'-3' exonuclease	146
COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase	78
COG0260	Leucyl aminopeptidase	190
COG0261	Ribosomal protein L21	73
COG0262	Dihydrofolate reductase	96
COG0263	Glutamate 5-kinase	84
COG0264	Translation elongation factor EF-Ts	114
COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	537
COG0266	Formamidopyrimidine-DNA glycosylase	141
COG0267	Ribosomal protein L33	44
COG0268	Ribosomal protein S20	63
COG0270	Site-specific DNA-cytosine methylase	88
COG0271	Stress-induced morphogen (activity unknown)	30
COG0272	NAD-dependent DNA ligase	273
COG0274	Deoxyribose-phosphate aldolase	66
COG0275	16S rRNA C1402 N4-methylase RsmH	142
COG0276	Protoheme ferro-lyase (ferrochelatase)	144
COG0277	FAD/FMN-containing dehydrogenase	509
COG0278	Glutaredoxin-related protein	48
COG0279	Phosphoheptose isomerase	90
COG0280	Phosphotransacetylase	118
COG0281	Malic enzyme	176
COG0282	Acetate kinase	111
COG0283	Cytidylate kinase	89
COG0284	Orotidine-5'-phosphate decarboxylase	82
COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	144
COG0286	Type I restriction-modification system, DNA methylase subunit	239
COG0287	Prephenate dehydrogenase	89
COG0288	Carbonic anhydrase	80
COG0289	Dihydrodipicolinate reductase	86
COG0290	Translation initiation factor IF-3	101
COG0291	Ribosomal protein L35	49
COG0292	Ribosomal protein L20	75
COG0293	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ	46
COG0294	Dihydropteroate synthase	136
COG0295	Cytidine deaminase	45
COG0296	1,4-alpha-glucan branching enzyme	186
COG0297	Glycogen synthase	96
COG0298	Hydrogenase maturation factor	39
COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	89
COG0300	Short-chain dehydrogenase	206
COG0301	Adenylyl- and sulfurtransferase ThiI, participates in tRNA 4-thiouridine and thiamine biosynthesis	7
COG0302	GTP cyclohydrolase I	114
COG0303	Molybdopterin biosynthesis enzyme	144
COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	338
COG0305	Replicative DNA helicase	235
COG0306	Phosphate/sulfate permease	65
COG0307	Riboflavin synthase alpha chain	71
COG0308	Aminopeptidase N	210
COG0309	Hydrogenase maturation factor	67
COG0310	ABC-type Co2+ transport system, permease component	1
COG0311	Glutamine amidotransferase PdxT (pyridoxal biosynthesis)	64
COG0312	Predicted Zn-dependent protease or its inactivated homolog	266
COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	100
COG0314	Molybdopterin synthase catalytic subunit	73
COG0315	Molybdenum cofactor biosynthesis enzyme	99
COG0316	Fe-S cluster assembly iron-binding protein IscA	143
COG0317	(p)ppGpp synthase/hydrolase, HD superfamily	355
COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	963
COG0319	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	74
COG0320	Lipoate synthase	138
COG0321	Lipoate-protein ligase B	81
COG0322	Excinuclease UvrABC, nuclease subunit	283
COG0323	DNA mismatch repair ATPase MutL	159
COG0324	tRNA A37 N6-isopentenylltransferase MiaA	113
COG0325	Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family	105
COG0326	Molecular chaperone, HSP90 family	125
COG0327	Putative GTP cyclohydrolase 1 type 2, NIF3 family	7
COG0328	Ribonuclease HI	91
COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	277
COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	234
