COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	7
COG0002	N-acetyl-gamma-glutamylphosphate reductase	5
COG0003	Anion-transporting ATPase, ArsA/GET3 family	4
COG0004	Ammonia channel protein AmtB	8
COG0005	Purine nucleoside phosphorylase	6
COG0006	Xaa-Pro aminopeptidase	7
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	5
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	14
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	5
COG0010	Arginase family enzyme	4
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	10
COG0013	Alanyl-tRNA synthetase	15
COG0014	Gamma-glutamyl phosphate reductase	5
COG0015	Adenylosuccinate lyase	7
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	11
COG0017	Aspartyl/asparaginyl-tRNA synthetase	14
COG0018	Arginyl-tRNA synthetase	14
COG0019	Diaminopimelate decarboxylase	13
COG0020	Undecaprenyl pyrophosphate synthase	10
COG0021	Transketolase	6
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	4
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	4
COG0024	Methionine aminopeptidase	10
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	4
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	2
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	1
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	14
COG0029	Aspartate oxidase	8
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	8
COG0031	Cysteine synthase	3
COG0033	Phosphoglucomutase	2
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	9
COG0036	Pentose-5-phosphate-3-epimerase	4
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	8
COG0038	H+/Cl- antiporter ClcA	10
COG0039	Malate/lactate dehydrogenase	4
COG0040	ATP phosphoribosyltransferase	5
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	4
COG0042	tRNA-dihydrouridine synthase	4
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	6
COG0044	Dihydroorotase or related cyclic amidohydrolase	9
COG0045	Succinyl-CoA synthetase, beta subunit	10
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	8
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	2
COG0048	Ribosomal protein S12	9
COG0049	Ribosomal protein S7	7
COG0050	Translation elongation factor EF-Tu, a GTPase	12
COG0051	Ribosomal protein S10	7
COG0052	Ribosomal protein S2	11
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	2
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	5
COG0055	FoF1-type ATP synthase, beta subunit	10
COG0056	FoF1-type ATP synthase, alpha subunit	10
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	5
COG0058	Glucan phosphorylase	8
COG0059	Ketol-acid reductoisomerase	5
COG0060	Isoleucyl-tRNA synthetase	19
COG0061	NAD kinase	8
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	8
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	8
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	8
COG0066	3-isopropylmalate dehydratase small subunit	5
COG0067	Glutamate synthase domain 1	4
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	2
COG0069	Glutamate synthase domain 2	3
COG0070	Glutamate synthase domain 3	1
COG0071	Molecular chaperone IbpA, HSP20 family	3
COG0072	Phenylalanyl-tRNA synthetase beta subunit	10
COG0073	tRNA-binding EMAP/Myf domain	4
COG0074	Succinyl-CoA synthetase, alpha subunit	6
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	9
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	2
COG0077	Prephenate dehydratase	5
COG0078	Ornithine carbamoyltransferase	7
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	15
COG0080	Ribosomal protein L11	5
COG0081	Ribosomal protein L1	6
COG0082	Chorismate synthase	4
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	10
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	23
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	22
COG0087	Ribosomal protein L3	7
COG0088	Ribosomal protein L4	7
COG0089	Ribosomal protein L23	5
COG0090	Ribosomal protein L2	10
COG0091	Ribosomal protein L22	4
COG0092	Ribosomal protein S3	8
COG0093	Ribosomal protein L14	7
COG0094	Ribosomal protein L5	6
COG0095	Lipoate-protein ligase A	8
COG0096	Ribosomal protein S8	6
COG0097	Ribosomal protein L6P/L9E	9
COG0098	Ribosomal protein S5	8
COG0099	Ribosomal protein S13	10
COG0100	Ribosomal protein S11	8
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	2
COG0102	Ribosomal protein L13	6
COG0103	Ribosomal protein S9	7
COG0104	Adenylosuccinate synthase	10
COG0105	Nucleoside diphosphate kinase	6
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	4
COG0107	Imidazole glycerol phosphate synthase subunit HisF	6
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	7
COG0109	Polyprenyltransferase (heme O synthase)	1
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	4
COG0112	Glycine/serine hydroxymethyltransferase	9
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	5
COG0114	Fumarate hydratase class II	5
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	10
COG0116	23S rRNA G2445 N2-methylase RlmL	1
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	5
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	3
COG0119	Isopropylmalate/homocitrate/citramalate synthases	13
COG0120	Ribose 5-phosphate isomerase	3
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	4
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	3
COG0124	Histidyl-tRNA synthetase	10
COG0125	Thymidylate kinase	15
COG0126	3-phosphoglycerate kinase	3
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	7
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	7
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	8
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	3
COG0131	Imidazoleglycerol phosphate dehydratase HisB	2
COG0132	Dethiobiotin synthetase	5
COG0133	Tryptophan synthase beta chain	6
COG0134	Indole-3-glycerol phosphate synthase	6
COG0135	Phosphoribosylanthranilate isomerase	7
COG0136	Aspartate-semialdehyde dehydrogenase	7
COG0137	Argininosuccinate synthase	6
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	3
COG0139	Phosphoribosyl-AMP cyclohydrolase	6
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	2
COG0141	Histidinol dehydrogenase	6
COG0142	Geranylgeranyl pyrophosphate synthase	13
COG0143	Methionyl-tRNA synthetase	13
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	3
COG0147	Anthranilate/para-aminobenzoate synthases component I	13
COG0148	Enolase	11
COG0149	Triosephosphate isomerase	5
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	7
COG0151	Phosphoribosylamine-glycine ligase	7
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	5
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	13
COG0155	Sulfite reductase, beta subunit (hemoprotein)	3
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	8
COG0157	Nicotinate-nucleotide pyrophosphorylase	8
COG0158	Fructose-1,6-bisphosphatase	4
COG0159	Tryptophan synthase alpha chain	6
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	4
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	5
COG0162	Tyrosyl-tRNA synthetase	5
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	2
COG0164	Ribonuclease HII	8
COG0165	Argininosuccinate lyase	10
COG0166	Glucose-6-phosphate isomerase	6
COG0167	Dihydroorotate dehydrogenase	4
COG0169	Shikimate 5-dehydrogenase	5
COG0170	Dolichol kinase	2
COG0171	NH3-dependent NAD+ synthetase	5
COG0172	Seryl-tRNA synthetase	8
COG0173	Aspartyl-tRNA synthetase	13
COG0174	Glutamine synthetase	7
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	14
COG0176	Transaldolase	3
COG0177	Endonuclease III	7
COG0178	Excinuclease UvrABC ATPase subunit	20
COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	1
COG0180	Tryptophanyl-tRNA synthetase	9
COG0181	Porphobilinogen deaminase	5
COG0182	Methylthioribose-1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	7
COG0183	Acetyl-CoA acetyltransferase	7
COG0184	Ribosomal protein S15P/S13E	6
COG0185	Ribosomal protein S19	7
COG0186	Ribosomal protein S17	7
COG0187	DNA gyrase/topoisomerase IV, subunit B	18
COG0188	DNA gyrase/topoisomerase IV, subunit A	24
COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	6
COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	7
COG0191	Fructose/tagatose bisphosphate aldolase	4
COG0192	S-adenosylmethionine synthetase	7
COG0193	Peptidyl-tRNA hydrolase	5
COG0194	Guanylate kinase	6
COG0195	Transcription antitermination factor NusA, contains S1 and KH domains	4
COG0196	FAD synthase	4
COG0197	Ribosomal protein L16/L10AE	8
COG0198	Ribosomal protein L24	3
COG0199	Ribosomal protein S14	2
COG0200	Ribosomal protein L15	5
COG0201	Preprotein translocase subunit SecY	14
COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	14
COG0203	Ribosomal protein L17	6
COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	6
COG0205	6-phosphofructokinase	3
COG0206	Cell division GTPase FtsZ	20
COG0207	Thymidylate synthase	5
COG0209	Ribonucleotide reductase alpha subunit	15
COG0210	Superfamily I DNA or RNA helicase	30
COG0211	Ribosomal protein L27	8
COG0212	5-formyltetrahydrofolate cyclo-ligase	2
COG0215	Cysteinyl-tRNA synthetase	9
COG0216	Protein chain release factor A	6
COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	8
COG0218	GTP-binding protein EngB required for normal cell division	4
COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	3
COG0220	tRNA G46 methylase TrmB	1
COG0221	Inorganic pyrophosphatase	10
COG0222	Ribosomal protein L7/L12	3
COG0223	Methionyl-tRNA formyltransferase	10
COG0224	FoF1-type ATP synthase, gamma subunit	8
COG0225	Peptide methionine sulfoxide reductase MsrA	3
COG0226	ABC-type phosphate transport system, periplasmic component	3
COG0227	Ribosomal protein L28	2
COG0228	Ribosomal protein S16	3
COG0229	Peptide methionine sulfoxide reductase MsrB	5
COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	6
COG0232	dGTP triphosphohydrolase	5
COG0233	Ribosome recycling factor	4
COG0234	Co-chaperonin GroES (HSP10)	7
COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	4
COG0236	Acyl carrier protein	4
COG0237	Dephospho-CoA kinase	4
COG0238	Ribosomal protein S18	5
COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	3
COG0240	Glycerol-3-phosphate dehydrogenase	6
COG0241	Histidinol phosphatase or a related phosphatase	3
COG0242	Peptide deformylase	10
COG0243	Anaerobic selenocysteine-containing dehydrogenase	14
COG0244	Ribosomal protein L10	5
COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2
COG0247	Fe-S oxidoreductase	15
COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	5
COG0249	DNA mismatch repair ATPase MutS	10
COG0250	Transcription antitermination factor NusG	7
COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	4
COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	3
COG0253	Diaminopimelate epimerase	5
COG0254	Ribosomal protein L31	5
COG0256	Ribosomal protein L18	9
COG0258	5'-3' exonuclease	9
COG0260	Leucyl aminopeptidase	7
