COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	255
COG0002	N-acetyl-gamma-glutamylphosphate reductase	138
COG0003	Anion-transporting ATPase, ArsA/GET3 family	32
COG0004	Ammonia channel protein AmtB	247
COG0005	Purine nucleoside phosphorylase	111
COG0006	Xaa-Pro aminopeptidase	207
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	84
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	291
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	66
COG0010	Arginase family enzyme	105
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	1
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	131
COG0013	Alanyl-tRNA synthetase	325
COG0014	Gamma-glutamyl phosphate reductase	97
COG0015	Adenylosuccinate lyase	197
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	143
COG0017	Aspartyl/asparaginyl-tRNA synthetase	94
COG0018	Arginyl-tRNA synthetase	174
COG0019	Diaminopimelate decarboxylase	186
COG0020	Undecaprenyl pyrophosphate synthase	155
COG0021	Transketolase	352
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	389
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	2
COG0024	Methionine aminopeptidase	134
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	51
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	94
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	15
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	751
COG0029	Aspartate oxidase	136
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	93
COG0031	Cysteine synthase	309
COG0033	Phosphoglucomutase	101
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	198
COG0035	Uracil phosphoribosyltransferase	53
COG0036	Pentose-5-phosphate-3-epimerase	90
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	42
COG0038	H+/Cl- antiporter ClcA	78
COG0039	Malate/lactate dehydrogenase	125
COG0040	ATP phosphoribosyltransferase	80
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	52
COG0042	tRNA-dihydrouridine synthase	130
