COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	9
COG0002	N-acetyl-gamma-glutamylphosphate reductase	7
COG0003	Anion-transporting ATPase, ArsA/GET3 family	7
COG0004	Ammonia channel protein AmtB	14
COG0005	Purine nucleoside phosphorylase	6
COG0006	Xaa-Pro aminopeptidase	10
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	3
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	7
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	5
COG0010	Arginase family enzyme	7
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	6
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	8
COG0013	Alanyl-tRNA synthetase	13
COG0014	Gamma-glutamyl phosphate reductase	3
COG0015	Adenylosuccinate lyase	5
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	11
COG0017	Aspartyl/asparaginyl-tRNA synthetase	15
COG0018	Arginyl-tRNA synthetase	10
COG0019	Diaminopimelate decarboxylase	9
COG0020	Undecaprenyl pyrophosphate synthase	7
COG0021	Transketolase	7
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	4
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	4
COG0024	Methionine aminopeptidase	9
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	13
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	10
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	18
COG0029	Aspartate oxidase	6
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	10
COG0031	Cysteine synthase	7
COG0033	Phosphoglucomutase	3
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	8
COG0036	Pentose-5-phosphate-3-epimerase	6
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	10
COG0038	H+/Cl- antiporter ClcA	9
COG0039	Malate/lactate dehydrogenase	7
COG0040	ATP phosphoribosyltransferase	3
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	8
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	4
COG0044	Dihydroorotase or related cyclic amidohydrolase	11
COG0045	Succinyl-CoA synthetase, beta subunit	9
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	9
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	7
COG0048	Ribosomal protein S12	8
COG0049	Ribosomal protein S7	9
COG0050	Translation elongation factor EF-Tu, a GTPase	6
