COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	762
COG0002	N-acetyl-gamma-glutamylphosphate reductase	423
COG0003	Anion-transporting ATPase, ArsA/GET3 family	247
COG0004	Ammonia channel protein AmtB	713
COG0005	Purine nucleoside phosphorylase	484
COG0006	Xaa-Pro aminopeptidase	1210
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	305
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	1080
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	529
COG0010	Arginase family enzyme	346
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	48
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	707
COG0013	Alanyl-tRNA synthetase	1119
COG0014	Gamma-glutamyl phosphate reductase	363
COG0015	Adenylosuccinate lyase	610
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	615
COG0017	Aspartyl/asparaginyl-tRNA synthetase	405
COG0018	Arginyl-tRNA synthetase	865
COG0019	Diaminopimelate decarboxylase	665
COG0020	Undecaprenyl pyrophosphate synthase	528
COG0021	Transketolase	531
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	1225
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	102
COG0024	Methionine aminopeptidase	546
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	106
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	72
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	31
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	3273
COG0029	Aspartate oxidase	337
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	466
COG0031	Cysteine synthase	844
COG0033	Phosphoglucomutase	99
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	620
COG0035	Uracil phosphoribosyltransferase	100
COG0036	Pentose-5-phosphate-3-epimerase	511
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	480
COG0038	H+/Cl- antiporter ClcA	58
COG0039	Malate/lactate dehydrogenase	396
COG0040	ATP phosphoribosyltransferase	401
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	320
COG0042	tRNA-dihydrouridine synthase	528
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	2932
COG0044	Dihydroorotase or related cyclic amidohydrolase	949
COG0045	Succinyl-CoA synthetase, beta subunit	527
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	733
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	378
COG0048	Ribosomal protein S12	415
COG0049	Ribosomal protein S7	460
COG0050	Translation elongation factor EF-Tu, a GTPase	821
COG0051	Ribosomal protein S10	421
COG0052	Ribosomal protein S2	520
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	422
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	288
COG0055	FoF1-type ATP synthase, beta subunit	653
COG0056	FoF1-type ATP synthase, alpha subunit	654
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	733
COG0058	Glucan phosphorylase	676
COG0059	Ketol-acid reductoisomerase	377
COG0060	Isoleucyl-tRNA synthetase	1185
COG0061	NAD kinase	342
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	261
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	383
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	777
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	957
COG0066	3-isopropylmalate dehydratase small subunit	543
COG0067	Glutamate synthase domain 1	360
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	234
COG0069	Glutamate synthase domain 2	536
COG0070	Glutamate synthase domain 3	299
COG0071	Molecular chaperone IbpA, HSP20 family	663
COG0072	Phenylalanyl-tRNA synthetase beta subunit	865
COG0073	tRNA-binding EMAP/Myf domain	491
COG0074	Succinyl-CoA synthetase, alpha subunit	457
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	567
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	143
COG0077	Prephenate dehydratase	363
COG0078	Ornithine carbamoyltransferase	497
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	753
COG0080	Ribosomal protein L11	473
COG0081	Ribosomal protein L1	427
COG0082	Chorismate synthase	409
COG0083	Homoserine kinase	121
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	600
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	1396
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	1171
COG0087	Ribosomal protein L3	509
COG0088	Ribosomal protein L4	449
COG0089	Ribosomal protein L23	404
COG0090	Ribosomal protein L2	521
COG0091	Ribosomal protein L22	401
COG0092	Ribosomal protein S3	527
COG0093	Ribosomal protein L14	457
COG0094	Ribosomal protein L5	510
COG0095	Lipoate-protein ligase A	178
