COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	129
COG0002	N-acetyl-gamma-glutamylphosphate reductase	77
COG0003	Anion-transporting ATPase, ArsA/GET3 family	47
COG0004	Ammonia channel protein AmtB	140
COG0005	Purine nucleoside phosphorylase	78
COG0006	Xaa-Pro aminopeptidase	136
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	42
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	173
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	53
COG0010	Arginase family enzyme	65
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	9
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	83
COG0013	Alanyl-tRNA synthetase	201
COG0014	Gamma-glutamyl phosphate reductase	36
COG0015	Adenylosuccinate lyase	108
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	80
COG0017	Aspartyl/asparaginyl-tRNA synthetase	125
COG0018	Arginyl-tRNA synthetase	114
COG0019	Diaminopimelate decarboxylase	92
COG0020	Undecaprenyl pyrophosphate synthase	79
COG0021	Transketolase	162
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	196
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	8
COG0024	Methionine aminopeptidase	73
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	35
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	33
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	7
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	300
COG0029	Aspartate oxidase	86
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	41
COG0031	Cysteine synthase	203
COG0033	Phosphoglucomutase	24
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	121
COG0035	Uracil phosphoribosyltransferase	24
COG0036	Pentose-5-phosphate-3-epimerase	78
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	57
COG0038	H+/Cl- antiporter ClcA	146
COG0039	Malate/lactate dehydrogenase	93
COG0040	ATP phosphoribosyltransferase	46
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	32
COG0042	tRNA-dihydrouridine synthase	48
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	122
COG0044	Dihydroorotase or related cyclic amidohydrolase	82
COG0045	Succinyl-CoA synthetase, beta subunit	107
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	151
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	45
COG0048	Ribosomal protein S12	45
COG0049	Ribosomal protein S7	60
COG0050	Translation elongation factor EF-Tu, a GTPase	189
COG0051	Ribosomal protein S10	46
COG0052	Ribosomal protein S2	75
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	78
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	29
COG0055	FoF1-type ATP synthase, beta subunit	155
COG0056	FoF1-type ATP synthase, alpha subunit	144
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	114
COG0058	Glucan phosphorylase	238
COG0059	Ketol-acid reductoisomerase	78
COG0060	Isoleucyl-tRNA synthetase	229
COG0061	NAD kinase	50
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	35
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	44
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	118
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	124
COG0066	3-isopropylmalate dehydratase small subunit	56
COG0067	Glutamate synthase domain 1	76
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	71
COG0069	Glutamate synthase domain 2	114
COG0070	Glutamate synthase domain 3	56
COG0071	Molecular chaperone IbpA, HSP20 family	80
COG0072	Phenylalanyl-tRNA synthetase beta subunit	105
COG0073	tRNA-binding EMAP/Myf domain	36
COG0074	Succinyl-CoA synthetase, alpha subunit	94
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	101
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	73
COG0077	Prephenate dehydratase	55
COG0078	Ornithine carbamoyltransferase	112
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	87
COG0080	Ribosomal protein L11	48
COG0081	Ribosomal protein L1	63
COG0082	Chorismate synthase	69
COG0083	Homoserine kinase	32
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	51
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	375
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	276
COG0087	Ribosomal protein L3	66
COG0088	Ribosomal protein L4	38
COG0089	Ribosomal protein L23	32
COG0090	Ribosomal protein L2	72
COG0091	Ribosomal protein L22	39
COG0092	Ribosomal protein S3	64
COG0093	Ribosomal protein L14	44
COG0094	Ribosomal protein L5	62
COG0095	Lipoate-protein ligase A	21
COG0096	Ribosomal protein S8	57
COG0097	Ribosomal protein L6P/L9E	62
COG0098	Ribosomal protein S5	55
COG0099	Ribosomal protein S13	46
COG0100	Ribosomal protein S11	32
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	33
COG0102	Ribosomal protein L13	48
COG0103	Ribosomal protein S9	38
COG0104	Adenylosuccinate synthase	116
COG0105	Nucleoside diphosphate kinase	34
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	32
COG0107	Imidazole glycerol phosphate synthase subunit HisF	41
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	44
COG0109	Polyprenyltransferase (heme O synthase)	76
COG0110	Acetyltransferase (isoleucine patch superfamily)	36
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	214
COG0112	Glycine/serine hydroxymethyltransferase	150
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	103
COG0114	Fumarate hydratase class II	84
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	143
COG0116	23S rRNA G2445 N2-methylase RlmL	12
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	19
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	24
COG0119	Isopropylmalate/homocitrate/citramalate synthases	180
COG0120	Ribose 5-phosphate isomerase	17
COG0121	Predicted glutamine amidotransferase	5
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	40
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	37
COG0124	Histidyl-tRNA synthetase	95
COG0125	Thymidylate kinase	58
COG0126	3-phosphoglycerate kinase	103
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	34
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	75
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	160
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	51
COG0131	Imidazoleglycerol phosphate dehydratase HisB	37
COG0132	Dethiobiotin synthetase	12
COG0133	Tryptophan synthase beta chain	85
COG0134	Indole-3-glycerol phosphate synthase	44
COG0135	Phosphoribosylanthranilate isomerase	26
COG0136	Aspartate-semialdehyde dehydrogenase	76
COG0137	Argininosuccinate synthase	109
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	110
COG0139	Phosphoribosyl-AMP cyclohydrolase	23
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	11
COG0141	Histidinol dehydrogenase	71
COG0142	Geranylgeranyl pyrophosphate synthase	113
COG0143	Methionyl-tRNA synthetase	143
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	52
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	75
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	58
COG0147	Anthranilate/para-aminobenzoate synthases component I	85
COG0148	Enolase	221
COG0149	Triosephosphate isomerase	53
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	60
COG0151	Phosphoribosylamine-glycine ligase	72
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	70
COG0153	Galactokinase	64
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	186
COG0155	Sulfite reductase, beta subunit (hemoprotein)	62
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	117
COG0157	Nicotinate-nucleotide pyrophosphorylase	46
COG0158	Fructose-1,6-bisphosphatase	32
COG0159	Tryptophan synthase alpha chain	52
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	157
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	70
COG0162	Tyrosyl-tRNA synthetase	97
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	28
COG0164	Ribonuclease HII	46
COG0165	Argininosuccinate lyase	87
COG0166	Glucose-6-phosphate isomerase	63
COG0167	Dihydroorotate dehydrogenase	84
COG0168	Trk-type K+ transport system, membrane component	3
COG0169	Shikimate 5-dehydrogenase	67
COG0170	Dolichol kinase	3
COG0171	NH3-dependent NAD+ synthetase	62
COG0172	Seryl-tRNA synthetase	120
COG0173	Aspartyl-tRNA synthetase	117
COG0174	Glutamine synthetase	160
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	68
