COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	2316
COG0002	N-acetyl-gamma-glutamylphosphate reductase	882
COG0003	Anion-transporting ATPase, ArsA/GET3 family	116
COG0004	Ammonia channel protein AmtB	1259
COG0005	Purine nucleoside phosphorylase	917
COG0006	Xaa-Pro aminopeptidase	2919
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	499
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	1841
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	714
COG0010	Arginase family enzyme	1081
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	43
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	1123
COG0013	Alanyl-tRNA synthetase	2028
COG0014	Gamma-glutamyl phosphate reductase	874
COG0015	Adenylosuccinate lyase	1271
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	905
COG0017	Aspartyl/asparaginyl-tRNA synthetase	656
COG0018	Arginyl-tRNA synthetase	1387
COG0019	Diaminopimelate decarboxylase	1424
COG0020	Undecaprenyl pyrophosphate synthase	838
COG0021	Transketolase	1329
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	1919
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	114
COG0024	Methionine aminopeptidase	758
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	414
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	267
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	85
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	6957
COG0029	Aspartate oxidase	442
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	782
COG0031	Cysteine synthase	1437
COG0033	Phosphoglucomutase	15
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	1265
COG0035	Uracil phosphoribosyltransferase	145
COG0036	Pentose-5-phosphate-3-epimerase	841
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	790
COG0038	H+/Cl- antiporter ClcA	251
COG0039	Malate/lactate dehydrogenase	986
COG0040	ATP phosphoribosyltransferase	629
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	610
COG0042	tRNA-dihydrouridine synthase	755
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	1361
COG0044	Dihydroorotase or related cyclic amidohydrolase	2236
COG0045	Succinyl-CoA synthetase, beta subunit	1371
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	1735
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	786
COG0048	Ribosomal protein S12	566
COG0049	Ribosomal protein S7	632
COG0050	Translation elongation factor EF-Tu, a GTPase	1328
COG0051	Ribosomal protein S10	526
COG0052	Ribosomal protein S2	832
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	256
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	513
COG0055	FoF1-type ATP synthase, beta subunit	1145
COG0056	FoF1-type ATP synthase, alpha subunit	1145
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	1054
COG0058	Glucan phosphorylase	267
COG0059	Ketol-acid reductoisomerase	957
COG0060	Isoleucyl-tRNA synthetase	2020
COG0061	NAD kinase	668
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	648
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	769
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	1103
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	1343
COG0066	3-isopropylmalate dehydratase small subunit	719
COG0067	Glutamate synthase domain 1	1066
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	5
COG0069	Glutamate synthase domain 2	1689
COG0070	Glutamate synthase domain 3	859
COG0071	Molecular chaperone IbpA, HSP20 family	603
COG0072	Phenylalanyl-tRNA synthetase beta subunit	1613
COG0073	tRNA-binding EMAP/Myf domain	658
COG0074	Succinyl-CoA synthetase, alpha subunit	1205
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	1531
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	457
COG0077	Prephenate dehydratase	798
COG0078	Ornithine carbamoyltransferase	938
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	1557
COG0080	Ribosomal protein L11	635
COG0081	Ribosomal protein L1	750
COG0082	Chorismate synthase	1044
COG0083	Homoserine kinase	353
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	752
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	2884
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	2125
COG0087	Ribosomal protein L3	717
COG0088	Ribosomal protein L4	652
COG0089	Ribosomal protein L23	484
COG0090	Ribosomal protein L2	798
COG0091	Ribosomal protein L22	522
COG0092	Ribosomal protein S3	754
COG0093	Ribosomal protein L14	584
COG0094	Ribosomal protein L5	630
COG0095	Lipoate-protein ligase A	163
COG0096	Ribosomal protein S8	605
COG0097	Ribosomal protein L6P/L9E	677
COG0098	Ribosomal protein S5	665
COG0099	Ribosomal protein S13	561
COG0100	Ribosomal protein S11	555
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	830
COG0102	Ribosomal protein L13	568
COG0103	Ribosomal protein S9	576
COG0104	Adenylosuccinate synthase	1233
COG0105	Nucleoside diphosphate kinase	593
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	762
COG0107	Imidazole glycerol phosphate synthase subunit HisF	1005
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	695
COG0109	Polyprenyltransferase (heme O synthase)	778
COG0110	Acetyltransferase (isoleucine patch superfamily)	521
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	4437
COG0112	Glycine/serine hydroxymethyltransferase	1343
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	828
COG0114	Fumarate hydratase class II	972
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	2105
COG0116	23S rRNA G2445 N2-methylase RlmL	205
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	521
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	885
COG0119	Isopropylmalate/homocitrate/citramalate synthases	2229
COG0120	Ribose 5-phosphate isomerase	204
COG0121	Predicted glutamine amidotransferase	56
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	643
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	825
COG0124	Histidyl-tRNA synthetase	1285
COG0125	Thymidylate kinase	701
COG0126	3-phosphoglycerate kinase	1172
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	729
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	1184
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	1890
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	624
COG0131	Imidazoleglycerol phosphate dehydratase HisB	624
COG0132	Dethiobiotin synthetase	217
COG0133	Tryptophan synthase beta chain	1131
COG0134	Indole-3-glycerol phosphate synthase	736
COG0135	Phosphoribosylanthranilate isomerase	634
COG0136	Aspartate-semialdehyde dehydrogenase	923
COG0137	Argininosuccinate synthase	1010
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	1471
COG0139	Phosphoribosyl-AMP cyclohydrolase	449
