COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	236
COG0002	N-acetyl-gamma-glutamylphosphate reductase	106
COG0003	Anion-transporting ATPase, ArsA/GET3 family	50
COG0004	Ammonia channel protein AmtB	256
COG0005	Purine nucleoside phosphorylase	118
COG0006	Xaa-Pro aminopeptidase	196
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	73
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	255
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	117
COG0010	Arginase family enzyme	98
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	10
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	116
COG0013	Alanyl-tRNA synthetase	295
COG0014	Gamma-glutamyl phosphate reductase	70
COG0015	Adenylosuccinate lyase	152
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	94
COG0017	Aspartyl/asparaginyl-tRNA synthetase	101
COG0018	Arginyl-tRNA synthetase	142
COG0019	Diaminopimelate decarboxylase	180
COG0020	Undecaprenyl pyrophosphate synthase	129
COG0021	Transketolase	299
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	224
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	3
COG0024	Methionine aminopeptidase	103
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	62
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	56
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	6
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	482
COG0029	Aspartate oxidase	117
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	101
COG0031	Cysteine synthase	319
COG0033	Phosphoglucomutase	154
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	158
COG0035	Uracil phosphoribosyltransferase	23
COG0036	Pentose-5-phosphate-3-epimerase	110
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	85
COG0038	H+/Cl- antiporter ClcA	188
COG0039	Malate/lactate dehydrogenase	122
COG0040	ATP phosphoribosyltransferase	91
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	64
COG0042	tRNA-dihydrouridine synthase	101
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	141
COG0044	Dihydroorotase or related cyclic amidohydrolase	206
COG0045	Succinyl-CoA synthetase, beta subunit	139
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	238
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	82
COG0048	Ribosomal protein S12	56
COG0049	Ribosomal protein S7	77
COG0050	Translation elongation factor EF-Tu, a GTPase	236
COG0051	Ribosomal protein S10	53
COG0052	Ribosomal protein S2	115
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	110
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	47
COG0055	FoF1-type ATP synthase, beta subunit	318
COG0056	FoF1-type ATP synthase, alpha subunit	280
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	157
COG0058	Glucan phosphorylase	544
COG0059	Ketol-acid reductoisomerase	125
COG0060	Isoleucyl-tRNA synthetase	315
COG0061	NAD kinase	82
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	61
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	87
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	187
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	199
COG0066	3-isopropylmalate dehydratase small subunit	75
COG0067	Glutamate synthase domain 1	133
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	213
COG0069	Glutamate synthase domain 2	164
COG0070	Glutamate synthase domain 3	95
COG0071	Molecular chaperone IbpA, HSP20 family	56
COG0072	Phenylalanyl-tRNA synthetase beta subunit	151
COG0073	tRNA-binding EMAP/Myf domain	53
