COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	7
COG0002	N-acetyl-gamma-glutamylphosphate reductase	5
COG0003	Anion-transporting ATPase, ArsA/GET3 family	5
COG0004	Ammonia channel protein AmtB	7
COG0005	Purine nucleoside phosphorylase	6
COG0006	Xaa-Pro aminopeptidase	15
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	2
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	8
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	5
COG0010	Arginase family enzyme	7
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	4
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	8
COG0013	Alanyl-tRNA synthetase	13
COG0014	Gamma-glutamyl phosphate reductase	2
COG0015	Adenylosuccinate lyase	4
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	9
COG0017	Aspartyl/asparaginyl-tRNA synthetase	21
COG0018	Arginyl-tRNA synthetase	12
COG0019	Diaminopimelate decarboxylase	5
COG0020	Undecaprenyl pyrophosphate synthase	7
COG0021	Transketolase	5
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	5
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	6
COG0024	Methionine aminopeptidase	7
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	14
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	5
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	10
COG0029	Aspartate oxidase	3
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	14
COG0031	Cysteine synthase	8
COG0033	Phosphoglucomutase	1
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	7
COG0036	Pentose-5-phosphate-3-epimerase	5
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	8
COG0038	H+/Cl- antiporter ClcA	4
COG0039	Malate/lactate dehydrogenase	5
COG0040	ATP phosphoribosyltransferase	3
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	4
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	7
COG0044	Dihydroorotase or related cyclic amidohydrolase	7
COG0045	Succinyl-CoA synthetase, beta subunit	12
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	6
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	7
COG0048	Ribosomal protein S12	9
COG0049	Ribosomal protein S7	8
COG0050	Translation elongation factor EF-Tu, a GTPase	3
COG0051	Ribosomal protein S10	7
COG0052	Ribosomal protein S2	8
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	4
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	5
COG0055	FoF1-type ATP synthase, beta subunit	3
COG0056	FoF1-type ATP synthase, alpha subunit	2
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	6
COG0058	Glucan phosphorylase	4
COG0059	Ketol-acid reductoisomerase	2
COG0060	Isoleucyl-tRNA synthetase	14
COG0061	NAD kinase	10
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	3
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	8
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	4
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	5
COG0066	3-isopropylmalate dehydratase small subunit	4
COG0067	Glutamate synthase domain 1	1
COG0069	Glutamate synthase domain 2	2
COG0070	Glutamate synthase domain 3	1
COG0071	Molecular chaperone IbpA, HSP20 family	11
COG0072	Phenylalanyl-tRNA synthetase beta subunit	8
COG0073	tRNA-binding EMAP/Myf domain	10
COG0074	Succinyl-CoA synthetase, alpha subunit	11
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	10
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	4
COG0077	Prephenate dehydratase	2
COG0078	Ornithine carbamoyltransferase	6
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	11
COG0080	Ribosomal protein L11	7
COG0081	Ribosomal protein L1	9
COG0082	Chorismate synthase	5
COG0083	Homoserine kinase	5
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	3
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	18
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	16
COG0087	Ribosomal protein L3	8
COG0088	Ribosomal protein L4	8
COG0089	Ribosomal protein L23	8
COG0090	Ribosomal protein L2	10
COG0091	Ribosomal protein L22	7
COG0092	Ribosomal protein S3	8
COG0093	Ribosomal protein L14	7
COG0094	Ribosomal protein L5	8
COG0095	Lipoate-protein ligase A	2
COG0096	Ribosomal protein S8	8
COG0097	Ribosomal protein L6P/L9E	7
COG0098	Ribosomal protein S5	6
COG0099	Ribosomal protein S13	9
COG0100	Ribosomal protein S11	8
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	4
COG0102	Ribosomal protein L13	8
COG0103	Ribosomal protein S9	8
COG0104	Adenylosuccinate synthase	6
COG0105	Nucleoside diphosphate kinase	7
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	3
COG0107	Imidazole glycerol phosphate synthase subunit HisF	2
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	7
COG0109	Polyprenyltransferase (heme O synthase)	5
COG0110	Acetyltransferase (isoleucine patch superfamily)	2
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	8
COG0112	Glycine/serine hydroxymethyltransferase	10
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	7
COG0114	Fumarate hydratase class II	3
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	9
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	1
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	2
COG0119	Isopropylmalate/homocitrate/citramalate synthases	7
COG0120	Ribose 5-phosphate isomerase	4
COG0121	Predicted glutamine amidotransferase	1
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	7
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	1
COG0124	Histidyl-tRNA synthetase	11
COG0125	Thymidylate kinase	15
COG0126	3-phosphoglycerate kinase	7
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	10
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	8
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	6
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	8
COG0131	Imidazoleglycerol phosphate dehydratase HisB	2
COG0132	Dethiobiotin synthetase	1
COG0133	Tryptophan synthase beta chain	3
COG0134	Indole-3-glycerol phosphate synthase	6
COG0135	Phosphoribosylanthranilate isomerase	7
COG0136	Aspartate-semialdehyde dehydrogenase	5
COG0137	Argininosuccinate synthase	7
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	7
COG0139	Phosphoribosyl-AMP cyclohydrolase	2
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	2
COG0141	Histidinol dehydrogenase	2
COG0142	Geranylgeranyl pyrophosphate synthase	15
COG0143	Methionyl-tRNA synthetase	10
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	2
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	2
COG0147	Anthranilate/para-aminobenzoate synthases component I	6
COG0148	Enolase	9
COG0149	Triosephosphate isomerase	8
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	7
COG0151	Phosphoribosylamine-glycine ligase	6
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	5
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	5
COG0155	Sulfite reductase, beta subunit (hemoprotein)	1
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	4
COG0157	Nicotinate-nucleotide pyrophosphorylase	1
COG0158	Fructose-1,6-bisphosphatase	2
COG0159	Tryptophan synthase alpha chain	5
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	13
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	3
COG0162	Tyrosyl-tRNA synthetase	8
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	4
COG0164	Ribonuclease HII	8
COG0165	Argininosuccinate lyase	4
COG0166	Glucose-6-phosphate isomerase	4
COG0167	Dihydroorotate dehydrogenase	8
COG0169	Shikimate 5-dehydrogenase	7
COG0170	Dolichol kinase	4
COG0171	NH3-dependent NAD+ synthetase	8
COG0172	Seryl-tRNA synthetase	7
COG0173	Aspartyl-tRNA synthetase	5
COG0174	Glutamine synthetase	7
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	9
COG0176	Transaldolase	7
COG0177	Endonuclease III	15
COG0178	Excinuclease UvrABC ATPase subunit	3
COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	12
COG0180	Tryptophanyl-tRNA synthetase	9
COG0181	Porphobilinogen deaminase	5
COG0182	Methylthioribose-1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	5
COG0183	Acetyl-CoA acetyltransferase	19
COG0184	Ribosomal protein S15P/S13E	8
COG0185	Ribosomal protein S19	7
COG0186	Ribosomal protein S17	7
COG0187	DNA gyrase/topoisomerase IV, subunit B	10
COG0188	DNA gyrase/topoisomerase IV, subunit A	12
COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	4
COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	5
COG0191	Fructose/tagatose bisphosphate aldolase	1
COG0192	S-adenosylmethionine synthetase	2
COG0193	Peptidyl-tRNA hydrolase	1
COG0194	Guanylate kinase	2
COG0195	Transcription antitermination factor NusA, contains S1 and KH domains	6
COG0196	FAD synthase	2
COG0197	Ribosomal protein L16/L10AE	7
COG0198	Ribosomal protein L24	8
COG0199	Ribosomal protein S14	5
COG0200	Ribosomal protein L15	7
COG0201	Preprotein translocase subunit SecY	10
COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	8
COG0203	Ribosomal protein L17	2
COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	4
COG0206	Cell division GTPase FtsZ	17
COG0209	Ribonucleotide reductase alpha subunit	16
COG0210	Superfamily I DNA or RNA helicase	13
COG0211	Ribosomal protein L27	2
COG0212	5-formyltetrahydrofolate cyclo-ligase	1
COG0214	Pyridoxal biosynthesis lyase PdxS	4
COG0215	Cysteinyl-tRNA synthetase	11
COG0216	Protein chain release factor A	2
COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	3
COG0218	GTP-binding protein EngB required for normal cell division	2
COG0221	Inorganic pyrophosphatase	9
COG0222	Ribosomal protein L7/L12	3
COG0223	Methionyl-tRNA formyltransferase	3
COG0224	FoF1-type ATP synthase, gamma subunit	2
COG0225	Peptide methionine sulfoxide reductase MsrA	9
COG0226	ABC-type phosphate transport system, periplasmic component	3
COG0227	Ribosomal protein L28	1
COG0228	Ribosomal protein S16	2
COG0229	Peptide methionine sulfoxide reductase MsrB	3
COG0230	Ribosomal protein L34	1
COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	6
COG0233	Ribosome recycling factor	2
COG0234	Co-chaperonin GroES (HSP10)	2
COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	4
COG0236	Acyl carrier protein	3
COG0237	Dephospho-CoA kinase	8
COG0238	Ribosomal protein S18	2
COG0240	Glycerol-3-phosphate dehydrogenase	2
COG0241	Histidinol phosphatase or a related phosphatase	9
COG0242	Peptide deformylase	4
COG0244	Ribosomal protein L10	9
COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	1
COG0247	Fe-S oxidoreductase	10
COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	5
COG0249	DNA mismatch repair ATPase MutS	6
COG0250	Transcription antitermination factor NusG	7
COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	5
COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	7
COG0253	Diaminopimelate epimerase	2
COG0254	Ribosomal protein L31	2
COG0255	Ribosomal protein L29	5
COG0256	Ribosomal protein L18	7
COG0258	5'-3' exonuclease	7
COG0260	Leucyl aminopeptidase	4
COG0261	Ribosomal protein L21	2
COG0262	Dihydrofolate reductase	4
COG0263	Glutamate 5-kinase	1
