COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	311
COG0002	N-acetyl-gamma-glutamylphosphate reductase	128
COG0003	Anion-transporting ATPase, ArsA/GET3 family	56
COG0004	Ammonia channel protein AmtB	202
COG0005	Purine nucleoside phosphorylase	159
COG0006	Xaa-Pro aminopeptidase	342
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	89
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	226
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	118
COG0010	Arginase family enzyme	175
COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	12
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	123
COG0013	Alanyl-tRNA synthetase	307
COG0014	Gamma-glutamyl phosphate reductase	94
COG0015	Adenylosuccinate lyase	227
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	101
COG0017	Aspartyl/asparaginyl-tRNA synthetase	69
COG0018	Arginyl-tRNA synthetase	187
COG0019	Diaminopimelate decarboxylase	194
COG0020	Undecaprenyl pyrophosphate synthase	139
COG0021	Transketolase	347
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	313
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	8
COG0024	Methionine aminopeptidase	142
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	115
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	87
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	7
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	1019
COG0029	Aspartate oxidase	78
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	114
COG0031	Cysteine synthase	301
COG0033	Phosphoglucomutase	119
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	163
