COG ID	COG Name	Gene Count
COG0001	Glutamate-1-semialdehyde aminotransferase	307
COG0002	N-acetyl-gamma-glutamylphosphate reductase	158
COG0003	Anion-transporting ATPase, ArsA/GET3 family	7
COG0004	Ammonia channel protein AmtB	282
COG0005	Purine nucleoside phosphorylase	55
COG0006	Xaa-Pro aminopeptidase	185
COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	111
COG0008	Glutamyl- or glutaminyl-tRNA synthetase	321
COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	190
COG0010	Arginase family enzyme	138
COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	179
COG0013	Alanyl-tRNA synthetase	326
COG0014	Gamma-glutamyl phosphate reductase	163
COG0015	Adenylosuccinate lyase	170
COG0016	Phenylalanyl-tRNA synthetase alpha subunit	143
COG0017	Aspartyl/asparaginyl-tRNA synthetase	63
COG0018	Arginyl-tRNA synthetase	225
COG0019	Diaminopimelate decarboxylase	204
COG0020	Undecaprenyl pyrophosphate synthase	165
COG0021	Transketolase	235
COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	156
COG0023	Translation initiation factor 1 (eIF-1/SUI1)	18
COG0024	Methionine aminopeptidase	132
COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	6
COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	172
COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	65
COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	413
COG0029	Aspartate oxidase	120
COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	129
COG0031	Cysteine synthase	219
COG0033	Phosphoglucomutase	32
COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	191
COG0035	Uracil phosphoribosyltransferase	61
COG0036	Pentose-5-phosphate-3-epimerase	130
COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	174
COG0038	H+/Cl- antiporter ClcA	44
COG0039	Malate/lactate dehydrogenase	124
COG0040	ATP phosphoribosyltransferase	112
COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	105
COG0042	tRNA-dihydrouridine synthase	248
COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	26
COG0044	Dihydroorotase or related cyclic amidohydrolase	226
COG0045	Succinyl-CoA synthetase, beta subunit	157
COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	274
COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	123
COG0048	Ribosomal protein S12	76
COG0049	Ribosomal protein S7	74
COG0050	Translation elongation factor EF-Tu, a GTPase	214
COG0051	Ribosomal protein S10	77
COG0052	Ribosomal protein S2	118
COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	104
COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	96
COG0055	FoF1-type ATP synthase, beta subunit	175
COG0056	FoF1-type ATP synthase, alpha subunit	176
COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	230
COG0058	Glucan phosphorylase	23
COG0059	Ketol-acid reductoisomerase	155
COG0060	Isoleucyl-tRNA synthetase	365
COG0061	NAD kinase	119
COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	24
COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	98
COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	199
COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	272
COG0066	3-isopropylmalate dehydratase small subunit	134
COG0067	Glutamate synthase domain 1	152
COG0068	Hydrogenase maturation factor HypF (carbamoyltransferase)	5
COG0069	Glutamate synthase domain 2	205
COG0070	Glutamate synthase domain 3	114
COG0071	Molecular chaperone IbpA, HSP20 family	47
COG0072	Phenylalanyl-tRNA synthetase beta subunit	231
COG0073	tRNA-binding EMAP/Myf domain	99
COG0074	Succinyl-CoA synthetase, alpha subunit	132
COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	98
COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	65
COG0077	Prephenate dehydratase	134
COG0078	Ornithine carbamoyltransferase	134
COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	179
COG0080	Ribosomal protein L11	85
COG0081	Ribosomal protein L1	110
COG0082	Chorismate synthase	160
COG0083	Homoserine kinase	60
COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	202
COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	466
COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	310
COG0087	Ribosomal protein L3	101
COG0088	Ribosomal protein L4	83
COG0089	Ribosomal protein L23	60
COG0090	Ribosomal protein L2	107
COG0091	Ribosomal protein L22	63
COG0092	Ribosomal protein S3	95
COG0093	Ribosomal protein L14	77
COG0094	Ribosomal protein L5	94
COG0095	Lipoate-protein ligase A	4
COG0096	Ribosomal protein S8	89
COG0097	Ribosomal protein L6P/L9E	87
COG0098	Ribosomal protein S5	93
COG0099	Ribosomal protein S13	79
COG0100	Ribosomal protein S11	89
COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	133
COG0102	Ribosomal protein L13	73
COG0103	Ribosomal protein S9	79
COG0104	Adenylosuccinate synthase	189
COG0105	Nucleoside diphosphate kinase	100
COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	131
COG0107	Imidazole glycerol phosphate synthase subunit HisF	149
COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	100
COG0109	Polyprenyltransferase (heme O synthase)	118
COG0110	Acetyltransferase (isoleucine patch superfamily)	91
COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	287
COG0112	Glycine/serine hydroxymethyltransferase	205
COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	127
COG0114	Fumarate hydratase class II	74
COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	249
COG0116	23S rRNA G2445 N2-methylase RlmL	117
COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	90
COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	126
COG0119	Isopropylmalate/homocitrate/citramalate synthases	315
COG0120	Ribose 5-phosphate isomerase	57
COG0121	Predicted glutamine amidotransferase	53
COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	83
COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	169
COG0124	Histidyl-tRNA synthetase	159
COG0125	Thymidylate kinase	115
COG0126	3-phosphoglycerate kinase	180
COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	105
COG0128	5-enolpyruvylshikimate-3-phosphate synthase	189
COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	390
COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	125
COG0131	Imidazoleglycerol phosphate dehydratase HisB	114
COG0132	Dethiobiotin synthetase	28
COG0133	Tryptophan synthase beta chain	176
COG0134	Indole-3-glycerol phosphate synthase	116
COG0135	Phosphoribosylanthranilate isomerase	77
COG0136	Aspartate-semialdehyde dehydrogenase	155
COG0137	Argininosuccinate synthase	155
COG0138	AICAR transformylase/IMP cyclohydrolase PurH	235
COG0139	Phosphoribosyl-AMP cyclohydrolase	76
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	79
COG0141	Histidinol dehydrogenase	184
COG0142	Geranylgeranyl pyrophosphate synthase	327
COG0143	Methionyl-tRNA synthetase	231
COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	177
COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	142
COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	96
COG0147	Anthranilate/para-aminobenzoate synthases component I	274
COG0148	Enolase	205
COG0149	Triosephosphate isomerase	109
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	145
COG0151	Phosphoribosylamine-glycine ligase	200
COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	146
COG0153	Galactokinase	66
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	478
COG0155	Sulfite reductase, beta subunit (hemoprotein)	132
COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	144
COG0157	Nicotinate-nucleotide pyrophosphorylase	98
COG0158	Fructose-1,6-bisphosphatase	99
COG0159	Tryptophan synthase alpha chain	106
COG0160	4-aminobutyrate aminotransferase or related aminotransferase	112
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	194
COG0162	Tyrosyl-tRNA synthetase	163
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	11
COG0164	Ribonuclease HII	119
COG0165	Argininosuccinate lyase	166
COG0166	Glucose-6-phosphate isomerase	169
COG0167	Dihydroorotate dehydrogenase	151
COG0168	Trk-type K+ transport system, membrane component	26
COG0169	Shikimate 5-dehydrogenase	186
